x,T,thermo:psi,rho,thermo:mu,thermo:alpha,thermo:as,thermo:Z,Cp,he
5.77211e-05,104.95,8.80498e-06,754.25,9.20484e-05,4.86471e-05,491.65,0.208459,2281.01,-370805
5.82209e-05,105.08,8.83722e-06,753.204,9.15262e-05,4.83955e-05,490.501,0.20849,2284.63,-370509
5.87206e-05,105.21,8.86965e-06,752.156,9.10076e-05,4.81443e-05,489.354,0.208523,2288.28,-370211
5.92204e-05,105.34,8.90226e-06,751.104,9.04924e-05,4.78934e-05,488.207,0.208557,2291.96,-369914
5.97201e-05,105.47,8.93506e-06,750.049,8.99808e-05,4.76429e-05,487.062,0.208593,2295.67,-369616
6.02199e-05,105.6,8.96804e-06,748.991,8.94725e-05,4.73927e-05,485.917,0.208631,2299.41,-369317
6.07196e-05,105.73,9.00122e-06,747.93,8.89676e-05,4.71429e-05,484.773,0.20867,2303.18,-369018
6.12194e-05,105.86,9.03458e-06,746.866,8.84661e-05,4.68934e-05,483.631,0.208711,2306.99,-368718
6.17191e-05,105.99,9.06813e-06,745.798,8.7968e-05,4.66443e-05,482.489,0.208753,2310.82,-368418
6.22189e-05,106.12,9.10188e-06,744.727,8.74732e-05,4.63956e-05,481.348,0.208797,2314.69,-368117
6.27186e-05,106.25,9.13582e-06,743.653,8.69816e-05,4.61472e-05,480.208,0.208843,2318.59,-367816
6.32184e-05,106.38,9.16996e-06,742.576,8.64933e-05,4.58992e-05,479.069,0.208891,2322.52,-367514
6.37181e-05,106.51,9.2043e-06,741.495,8.60081e-05,4.56516e-05,477.931,0.20894,2326.49,-367212
6.42179e-05,106.64,9.23884e-06,740.411,8.55262e-05,4.54043e-05,476.794,0.208991,2330.49,-366910
6.47176e-05,106.77,9.27358e-06,739.323,8.50474e-05,4.51574e-05,475.658,0.209043,2334.52,-366606
6.52174e-05,106.9,9.30852e-06,738.232,8.45717e-05,4.49109e-05,474.523,0.209097,2338.59,-366303
6.57171e-05,107.03,9.34368e-06,737.138,8.40992e-05,4.46648e-05,473.388,0.209153,2342.69,-365998
6.62169e-05,107.16,9.37904e-06,736.041,8.36297e-05,4.4419e-05,472.255,0.209211,2346.83,-365693
6.67166e-05,107.29,9.41461e-06,734.94,8.31632e-05,4.41736e-05,471.122,0.209271,2351.01,-365388
6.72164e-05,107.42,9.45039e-06,733.835,8.26997e-05,4.39286e-05,469.99,0.209332,2355.22,-365082
6.77161e-05,107.55,9.48639e-06,732.727,8.22392e-05,4.36839e-05,468.859,0.209395,2359.47,-364776
6.82159e-05,107.68,9.52261e-06,731.616,8.17817e-05,4.34396e-05,467.729,0.20946,2363.75,-364469
6.87156e-05,107.81,9.55904e-06,730.501,8.13271e-05,4.31957e-05,466.599,0.209527,2368.08,-364161
6.92154e-05,107.94,9.5957e-06,729.383,8.08754e-05,4.29522e-05,465.471,0.209596,2372.44,-363853
6.97151e-05,108.07,9.63257e-06,728.261,8.04265e-05,4.27091e-05,464.343,0.209666,2376.84,-363544
7.02149e-05,108.2,9.66968e-06,727.135,7.99805e-05,4.24664e-05,463.216,0.209738,2381.28,-363235
7.07146e-05,108.33,9.70701e-06,726.005,7.95373e-05,4.2224e-05,462.089,0.209812,2385.75,-362925
7.12144e-05,108.46,9.74456e-06,724.872,7.90969e-05,4.19821e-05,460.964,0.209888,2390.27,-362615
7.17141e-05,108.59,9.78235e-06,723.736,7.86593e-05,4.17405e-05,459.839,0.209966,2394.83,-362304
7.22139e-05,108.72,9.82038e-06,722.595,7.82243e-05,4.14993e-05,458.715,0.210046,2399.44,-361992
7.27136e-05,108.85,9.85864e-06,721.451,7.77921e-05,4.12585e-05,457.591,0.210128,2404.08,-361680
7.32134e-05,108.98,9.89714e-06,720.303,7.73625e-05,4.10181e-05,456.469,0.210212,2408.76,-361367
7.37131e-05,109.11,9.93588e-06,719.151,7.69357e-05,4.07781e-05,455.347,0.210298,2413.49,-361054
7.42129e-05,109.24,9.97485e-06,717.996,7.65114e-05,4.05385e-05,454.225,0.210385,2418.27,-360740
7.47126e-05,109.37,1.00141e-05,716.836,7.60897e-05,4.02993e-05,453.105,0.210475,2423.08,-360425
7.52124e-05,109.5,1.00535e-05,715.673,7.56706e-05,4.00605e-05,451.985,0.210567,2427.94,-360110
7.57121e-05,109.63,1.00933e-05,714.506,7.52541e-05,3.9822e-05,450.865,0.210661,2432.85,-359794
7.62119e-05,109.76,1.01333e-05,713.335,7.48401e-05,3.9584e-05,449.747,0.210757,2437.81,-359477
7.67116e-05,109.89,1.01735e-05,712.16,7.44286e-05,3.93464e-05,448.629,0.210855,2442.81,-359160
7.72114e-05,110.02,1.0214e-05,710.981,7.40195e-05,3.91092e-05,447.511,0.210955,2447.85,-358842
7.77111e-05,110.15,1.02548e-05,709.797,7.3613e-05,3.88724e-05,446.394,0.211058,2452.95,-358523
7.82109e-05,110.28,1.02958e-05,708.61,7.32088e-05,3.8636e-05,445.278,0.211162,2458.1,-358204
7.87106e-05,110.41,1.03371e-05,707.419,7.2807e-05,3.84e-05,444.162,0.211269,2463.29,-357884
7.92104e-05,110.54,1.03786e-05,706.223,7.24076e-05,3.81643e-05,443.047,0.211377,2468.53,-357564
7.97101e-05,110.67,1.04205e-05,705.024,7.20106e-05,3.79292e-05,441.932,0.211488,2473.83,-357242
8.02099e-05,110.8,1.04626e-05,703.82,7.16159e-05,3.76944e-05,440.818,0.211601,2479.18,-356920
8.07096e-05,110.93,1.0505e-05,702.612,7.12235e-05,3.746e-05,439.705,0.211717,2484.58,-356598
8.12094e-05,111.06,1.05476e-05,701.399,7.08334e-05,3.7226e-05,438.592,0.211834,2490.03,-356274
8.17091e-05,111.19,1.05906e-05,700.183,7.04455e-05,3.69925e-05,437.479,0.211954,2495.54,-355950
8.22089e-05,111.32,1.06338e-05,698.962,7.00599e-05,3.67593e-05,436.367,0.212077,2501.1,-355626
8.27086e-05,111.45,1.06774e-05,697.736,6.96765e-05,3.65266e-05,435.255,0.212201,2506.72,-355300
8.32084e-05,111.58,1.07212e-05,696.507,6.92953e-05,3.62943e-05,434.144,0.212328,2512.39,-354974
8.37081e-05,111.71,1.07653e-05,695.273,6.89162e-05,3.60624e-05,433.034,0.212458,2518.12,-354647
8.42079e-05,111.84,1.08097e-05,694.034,6.85393e-05,3.58309e-05,431.923,0.212589,2523.91,-354319
8.47076e-05,111.97,1.08544e-05,692.791,6.81645e-05,3.55998e-05,430.813,0.212724,2529.76,-353991
8.52074e-05,112.1,1.08995e-05,691.543,6.77919e-05,3.53692e-05,429.704,0.21286,2535.67,-353661
8.57071e-05,112.23,1.09448e-05,690.291,6.74213e-05,3.51389e-05,428.595,0.213,2541.64,-353331
8.62069e-05,112.36,1.09905e-05,689.034,6.70527e-05,3.49091e-05,427.486,0.213141,2547.68,-353001
8.67066e-05,112.49,1.10364e-05,687.772,6.66862e-05,3.46797e-05,426.378,0.213286,2553.77,-352669
8.72064e-05,112.62,1.10827e-05,686.506,6.63218e-05,3.44508e-05,425.27,0.213432,2559.93,-352337
8.77061e-05,112.75,1.11293e-05,685.235,6.59593e-05,3.42222e-05,424.162,0.213582,2566.16,-352003
8.82059e-05,112.88,1.11763e-05,683.959,6.55988e-05,3.39941e-05,423.055,0.213734,2572.45,-351669
8.87056e-05,113.01,1.12236e-05,682.678,6.52402e-05,3.37664e-05,421.948,0.213888,2578.8,-351335
8.92054e-05,113.14,1.12712e-05,681.392,6.48835e-05,3.35391e-05,420.841,0.214046,2585.23,-350999
8.97051e-05,113.27,1.13191e-05,680.102,6.45288e-05,3.33123e-05,419.734,0.214206,2591.72,-350662
9.02049e-05,113.4,1.13674e-05,678.806,6.41759e-05,3.30858e-05,418.628,0.214369,2598.28,-350325
9.07046e-05,113.53,1.14161e-05,677.506,6.3825e-05,3.28599e-05,417.522,0.214534,2604.92,-349987
9.12044e-05,113.66,1.14651e-05,676.2,6.34758e-05,3.26343e-05,416.416,0.214703,2611.63,-349648
9.17041e-05,113.79,1.15144e-05,674.889,6.31285e-05,3.24091e-05,415.311,0.214874,2618.41,-349308
9.22039e-05,113.92,1.15641e-05,673.573,6.2783e-05,3.21844e-05,414.206,0.215048,2625.27,-348967
9.27036e-05,114.05,1.16142e-05,672.252,6.24393e-05,3.19601e-05,413.1,0.215225,2632.2,-348625
9.32034e-05,114.18,1.16646e-05,670.926,6.20974e-05,3.17363e-05,411.995,0.215405,2639.21,-348283
9.37031e-05,114.31,1.17154e-05,669.595,6.17573e-05,3.15129e-05,410.891,0.215588,2646.3,-347939
9.42029e-05,114.44,1.17666e-05,668.258,6.14188e-05,3.12899e-05,409.786,0.215774,2653.47,-347595
9.47026e-05,114.57,1.18182e-05,666.915,6.10821e-05,3.10673e-05,408.681,0.215963,2660.72,-347249
9.52024e-05,114.7,1.18702e-05,665.567,6.0747e-05,3.08452e-05,407.577,0.216155,2668.06,-346903
9.57021e-05,114.83,1.19225e-05,664.214,6.04137e-05,3.06235e-05,406.472,0.21635,2675.48,-346555
9.62019e-05,114.96,1.19753e-05,662.855,6.0082e-05,3.04023e-05,405.368,0.216548,2682.98,-346207
9.67016e-05,115.09,1.20284e-05,661.491,5.97519e-05,3.01815e-05,404.264,0.21675,2690.57,-345858
9.72014e-05,115.22,1.2082e-05,660.121,5.94234e-05,2.99611e-05,403.159,0.216955,2698.25,-345508
9.77011e-05,115.35,1.2136e-05,658.745,5.90966e-05,2.97411e-05,402.055,0.217163,2706.02,-345156
9.82009e-05,115.48,1.21903e-05,657.363,5.87713e-05,2.95216e-05,400.951,0.217374,2713.89,-344804
9.87006e-05,115.61,1.22451e-05,655.976,5.84476e-05,2.93025e-05,399.847,0.217589,2721.85,-344451
9.92004e-05,115.74,1.23004e-05,654.582,5.81254e-05,2.90839e-05,398.742,0.217807,2729.9,-344096
9.97001e-05,115.87,1.2356e-05,653.183,5.78047e-05,2.88657e-05,397.638,0.218029,2738.05,-343741
0.0001002,116,1.24121e-05,651.778,5.74856e-05,2.8648e-05,396.534,0.218254,2746.3,-343385
0.0001007,116.13,1.24687e-05,650.366,5.71679e-05,2.84306e-05,395.429,0.218483,2754.65,-343027
0.000101199,116.26,1.25257e-05,648.949,5.68518e-05,2.82138e-05,394.325,0.218716,2763.11,-342668
0.000101699,116.39,1.25831e-05,647.525,5.6537e-05,2.79973e-05,393.22,0.218952,2771.66,-342309
0.000102199,116.52,1.26411e-05,646.095,5.62237e-05,2.77813e-05,392.115,0.219192,2780.33,-341948
0.000102699,116.65,1.26994e-05,644.658,5.59119e-05,2.75658e-05,391.01,0.219435,2789.1,-341586
0.000103198,116.78,1.27583e-05,643.216,5.56014e-05,2.73507e-05,389.905,0.219682,2797.98,-341223
0.000103698,116.91,1.28176e-05,641.766,5.52923e-05,2.7136e-05,388.799,0.219934,2806.98,-340858
0.000104198,117.04,1.28774e-05,640.311,5.49846e-05,2.69218e-05,387.693,0.220189,2816.09,-340493
0.000104698,117.17,1.29378e-05,638.848,5.46782e-05,2.6708e-05,386.588,0.220448,2825.32,-340126
0.000105197,117.3,1.29986e-05,637.379,5.43732e-05,2.64947e-05,385.481,0.220711,2834.67,-339758
0.000105697,117.43,1.30599e-05,635.903,5.40695e-05,2.62818e-05,384.375,0.220979,2844.14,-339389
0.000106197,117.56,1.31217e-05,634.421,5.37671e-05,2.60693e-05,383.268,0.22125,2853.73,-339019
0.000106697,117.69,1.31841e-05,632.931,5.3466e-05,2.58573e-05,382.161,0.221526,2863.45,-338647
0.000107196,117.82,1.3247e-05,631.435,5.31661e-05,2.56458e-05,381.054,0.221806,2873.3,-338274
0.000107696,117.95,1.33104e-05,629.931,5.28675e-05,2.54347e-05,379.946,0.22209,2883.28,-337900
0.000108196,118.08,1.33743e-05,628.42,5.25702e-05,2.5224e-05,378.838,0.222379,2893.4,-337525
0.000108696,118.21,1.34388e-05,626.902,5.22741e-05,2.50138e-05,377.729,0.222672,2903.65,-337148
0.000109195,118.34,1.35039e-05,625.377,5.19791e-05,2.4804e-05,376.62,0.22297,2914.04,-336770
0.000109695,118.47,1.35696e-05,623.844,5.16854e-05,2.45947e-05,375.51,0.223273,2924.58,-336390
0.000110195,118.6,1.36358e-05,622.304,5.13928e-05,2.43858e-05,374.4,0.22358,2935.26,-336009
0.000110695,118.73,1.37026e-05,620.756,5.11014e-05,2.41774e-05,373.29,0.223892,2946.1,-335627
0.000111194,118.86,1.37699e-05,619.201,5.08111e-05,2.39694e-05,372.179,0.224209,2957.08,-335243
0.000111694,118.99,1.38379e-05,617.638,5.05219e-05,2.37619e-05,371.067,0.224531,2968.21,-334858
0.000112194,119.12,1.39065e-05,616.067,5.02338e-05,2.35548e-05,369.955,0.224858,2979.51,-334471
0.000112694,119.25,1.39757e-05,614.488,4.99469e-05,2.33482e-05,368.842,0.22519,2990.97,-334083
0.000113193,119.38,1.40456e-05,612.901,4.9661e-05,2.31421e-05,367.729,0.225527,3002.59,-333694
0.000113693,119.51,1.4116e-05,611.306,4.93762e-05,2.29363e-05,366.615,0.225869,3014.38,-333303
0.000114193,119.64,1.41872e-05,609.703,4.90924e-05,2.27311e-05,365.5,0.226217,3026.35,-332910
0.000114693,119.77,1.42589e-05,608.091,4.88097e-05,2.25263e-05,364.385,0.22657,3038.49,-332516
0.000115192,119.9,1.43314e-05,606.471,4.85279e-05,2.23219e-05,363.269,0.226929,3050.82,-332120
0.000115692,120.03,1.44045e-05,604.842,4.82472e-05,2.2118e-05,362.152,0.227294,3063.32,-331723
0.000116192,120.16,1.44783e-05,603.205,4.79675e-05,2.19145e-05,361.034,0.227665,3076.02,-331324
0.000116692,120.29,1.45528e-05,601.559,4.76887e-05,2.17116e-05,359.916,0.228041,3088.91,-330923
0.000117191,120.42,1.4628e-05,599.904,4.74109e-05,2.1509e-05,358.797,0.228423,3102,-330520
0.000117691,120.55,1.47039e-05,598.24,4.7134e-05,2.13069e-05,357.676,0.228812,3115.28,-330116
0.000118191,120.68,1.47805e-05,596.567,4.6858e-05,2.11053e-05,356.555,0.229206,3128.78,-329710
0.000118691,120.81,1.48579e-05,594.884,4.6583e-05,2.09041e-05,355.433,0.229607,3142.48,-329303
0.00011919,120.94,1.49361e-05,593.192,4.63088e-05,2.07034e-05,354.311,0.230015,3156.41,-328893
0.00011969,121.07,1.5015e-05,591.491,4.60355e-05,2.05032e-05,353.187,0.230429,3170.55,-328482
0.00012019,121.2,1.50947e-05,589.78,4.57631e-05,2.03034e-05,352.062,0.230849,3184.93,-328069
0.00012069,121.33,1.51751e-05,588.059,4.54916e-05,2.01041e-05,350.936,0.231277,3199.53,-327654
0.000121189,121.46,1.52564e-05,586.328,4.52208e-05,1.99052e-05,349.809,0.231711,3214.36,-327237
0.000121689,121.59,1.53385e-05,584.588,4.49509e-05,1.97068e-05,348.681,0.232152,3229.45,-326818
