x,T,thermo:psi,rho,thermo:mu,thermo:alpha,thermo:as,thermo:Z,Cp,he
1.07446e-05,92.73,6.63682e-06,835.531,0.000155579,7.09341e-05,592.903,0.169514,2065.15,-397367
1.12444e-05,92.86,6.6588e-06,834.679,0.000154574,7.0652e-05,591.596,0.169449,2067.26,-397099
1.17441e-05,92.99,6.68089e-06,833.826,0.000153577,7.03701e-05,590.291,0.169386,2069.38,-396830
1.22439e-05,93.12,6.70308e-06,832.97,0.000152587,7.00883e-05,588.987,0.169323,2071.51,-396561
1.27436e-05,93.25,6.72537e-06,832.112,0.000151604,6.98067e-05,587.685,0.169261,2073.66,-396291
1.32434e-05,93.38,6.74778e-06,831.251,0.000150629,6.95252e-05,586.385,0.169201,2075.83,-396022
1.37431e-05,93.51,6.77028e-06,830.389,0.000149661,6.92439e-05,585.087,0.169141,2078.01,-395752
1.42429e-05,93.64,6.7929e-06,829.524,0.0001487,6.89628e-05,583.79,0.169082,2080.21,-395481
1.47426e-05,93.77,6.81563e-06,828.658,0.000147747,6.86818e-05,582.495,0.169024,2082.42,-395211
1.52424e-05,93.9,6.83846e-06,827.789,0.000146801,6.8401e-05,581.202,0.168967,2084.65,-394940
1.57421e-05,94.03,6.86141e-06,826.918,0.000145862,6.81204e-05,579.911,0.168911,2086.89,-394669
1.62419e-05,94.16,6.88447e-06,826.044,0.00014493,6.78399e-05,578.621,0.168857,2089.15,-394397
1.67416e-05,94.29,6.90764e-06,825.169,0.000144005,6.75596e-05,577.333,0.168803,2091.42,-394126
1.72414e-05,94.42,6.93092e-06,824.291,0.000143087,6.72795e-05,576.046,0.16875,2093.71,-393854
1.77411e-05,94.55,6.95432e-06,823.411,0.000142175,6.69996e-05,574.761,0.168698,2096.02,-393581
1.82409e-05,94.68,6.97783e-06,822.529,0.000141271,6.67198e-05,573.478,0.168647,2098.34,-393309
1.87406e-05,94.81,7.00145e-06,821.644,0.000140373,6.64402e-05,572.197,0.168597,2100.68,-393036
1.92404e-05,94.94,7.0252e-06,820.758,0.000139482,6.61608e-05,570.917,0.168548,2103.04,-392762
1.97401e-05,95.07,7.04906e-06,819.868,0.000138598,6.58816e-05,569.639,0.1685,2105.42,-392489
2.02399e-05,95.2,7.07303e-06,818.977,0.00013772,6.56026e-05,568.362,0.168453,2107.81,-392215
2.07396e-05,95.33,7.09713e-06,818.083,0.000136849,6.53237e-05,567.087,0.168407,2110.22,-391941
2.12394e-05,95.46,7.12135e-06,817.187,0.000135984,6.50451e-05,565.813,0.168362,2112.64,-391666
2.17391e-05,95.59,7.14569e-06,816.289,0.000135126,6.47667e-05,564.541,0.168318,2115.09,-391392
2.22389e-05,95.72,7.17015e-06,815.388,0.000134275,6.44884e-05,563.271,0.168275,2117.55,-391116
2.27386e-05,95.85,7.19474e-06,814.485,0.000133429,6.42104e-05,562.002,0.168234,2120.03,-390841
2.32384e-05,95.98,7.21945e-06,813.579,0.00013259,6.39325e-05,560.735,0.168193,2122.52,-390565
2.37381e-05,96.11,7.24428e-06,812.672,0.000131757,6.36549e-05,559.469,0.168153,2125.04,-390289
2.42379e-05,96.24,7.26924e-06,811.761,0.00013093,6.33774e-05,558.204,0.168114,2127.58,-390013
2.47376e-05,96.37,7.29433e-06,810.849,0.00013011,6.31002e-05,556.941,0.168076,2130.13,-389736
2.52374e-05,96.5,7.31954e-06,809.933,0.000129295,6.28232e-05,555.68,0.168039,2132.7,-389459
2.57371e-05,96.63,7.34489e-06,809.016,0.000128487,6.25463e-05,554.42,0.168004,2135.29,-389181
2.62369e-05,96.76,7.37036e-06,808.095,0.000127685,6.22698e-05,553.162,0.167969,2137.9,-388904
2.67366e-05,96.89,7.39597e-06,807.173,0.000126888,6.19934e-05,551.905,0.167935,2140.53,-388626
2.72364e-05,97.02,7.42171e-06,806.248,0.000126098,6.17173e-05,550.649,0.167903,2143.18,-388347
2.77361e-05,97.15,7.44758e-06,805.32,0.000125313,6.14413e-05,549.395,0.167871,2145.85,-388068
2.82359e-05,97.28,7.47359e-06,804.39,0.000124534,6.11656e-05,548.143,0.167841,2148.54,-387789
2.87356e-05,97.41,7.49973e-06,803.458,0.000123761,6.08901e-05,546.891,0.167811,2151.26,-387510
2.92354e-05,97.54,7.52601e-06,802.522,0.000122994,6.06148e-05,545.641,0.167783,2153.99,-387230
2.97351e-05,97.67,7.55243e-06,801.585,0.000122232,6.03398e-05,544.393,0.167756,2156.74,-386950
3.02349e-05,97.8,7.57899e-06,800.644,0.000121476,6.0065e-05,543.146,0.167729,2159.51,-386669
3.07346e-05,97.93,7.60568e-06,799.701,0.000120725,5.97904e-05,541.9,0.167704,2162.31,-386388
3.12344e-05,98.06,7.63252e-06,798.756,0.00011998,5.95161e-05,540.656,0.16768,2165.12,-386107
3.17341e-05,98.19,7.6595e-06,797.808,0.00011924,5.9242e-05,539.413,0.167657,2167.96,-385825
3.22339e-05,98.32,7.68663e-06,796.857,0.000118506,5.89681e-05,538.171,0.167635,2170.82,-385543
3.27336e-05,98.45,7.7139e-06,795.904,0.000117777,5.86945e-05,536.931,0.167615,2173.7,-385261
3.32334e-05,98.58,7.74131e-06,794.947,0.000117054,5.84211e-05,535.692,0.167595,2176.61,-384978
3.37331e-05,98.71,7.76888e-06,793.989,0.000116336,5.8148e-05,534.454,0.167576,2179.53,-384695
3.42329e-05,98.84,7.79659e-06,793.027,0.000115623,5.78751e-05,533.217,0.167559,2182.48,-384411
3.47326e-05,98.97,7.82446e-06,792.063,0.000114915,5.76024e-05,531.982,0.167542,2185.46,-384128
3.52324e-05,99.1,7.85247e-06,791.096,0.000114212,5.733e-05,530.748,0.167527,2188.45,-383843
3.57321e-05,99.23,7.88064e-06,790.126,0.000113515,5.70579e-05,529.515,0.167513,2191.48,-383559
3.62319e-05,99.36,7.90896e-06,789.154,0.000112823,5.6786e-05,528.284,0.1675,2194.52,-383273
3.67316e-05,99.49,7.93744e-06,788.178,0.000112135,5.65143e-05,527.053,0.167488,2197.59,-382988
3.72314e-05,99.62,7.96608e-06,787.2,0.000111453,5.6243e-05,525.824,0.167477,2200.68,-382702
3.77311e-05,99.75,7.99487e-06,786.219,0.000110775,5.59718e-05,524.597,0.167468,2203.8,-382416
3.82309e-05,99.88,8.02382e-06,785.236,0.000110103,5.5701e-05,523.37,0.167459,2206.95,-382129
3.87306e-05,100.01,8.05293e-06,784.249,0.000109435,5.54304e-05,522.144,0.167452,2210.11,-381842
3.92304e-05,100.14,8.08221e-06,783.26,0.000108772,5.516e-05,520.92,0.167446,2213.31,-381554
3.97301e-05,100.27,8.11165e-06,782.267,0.000108114,5.489e-05,519.697,0.167441,2216.53,-381267
4.02299e-05,100.4,8.14125e-06,781.272,0.000107461,5.46202e-05,518.475,0.167437,2219.77,-380978
4.07296e-05,100.53,8.17103e-06,780.273,0.000106812,5.43506e-05,517.254,0.167435,2223.05,-380689
4.12294e-05,100.66,8.20097e-06,779.272,0.000106168,5.40814e-05,516.034,0.167433,2226.35,-380400
4.17291e-05,100.79,8.23108e-06,778.268,0.000105528,5.38124e-05,514.816,0.167433,2229.68,-380111
4.22289e-05,100.92,8.26136e-06,777.261,0.000104894,5.35437e-05,513.598,0.167434,2233.03,-379820
4.27286e-05,101.05,8.29182e-06,776.251,0.000104263,5.32752e-05,512.381,0.167436,2236.42,-379530
4.32284e-05,101.18,8.32245e-06,775.238,0.000103637,5.30071e-05,511.166,0.16744,2239.83,-379239
4.37281e-05,101.31,8.35326e-06,774.221,0.000103016,5.27392e-05,509.952,0.167444,2243.27,-378948
4.42279e-05,101.44,8.38425e-06,773.202,0.000102399,5.24716e-05,508.738,0.16745,2246.74,-378656
4.47276e-05,101.57,8.41541e-06,772.18,0.000101786,5.22042e-05,507.526,0.167457,2250.24,-378363
4.52274e-05,101.7,8.44676e-06,771.154,0.000101178,5.19372e-05,506.315,0.167466,2253.77,-378071
4.57271e-05,101.83,8.47829e-06,770.125,0.000100574,5.16704e-05,505.104,0.167475,2257.33,-377777
4.62269e-05,101.96,8.51001e-06,769.093,9.99738e-05,5.1404e-05,503.895,0.167486,2260.92,-377484
4.67266e-05,102.09,8.54191e-06,768.058,9.9378e-05,5.11378e-05,502.687,0.167498,2264.54,-377190
4.72264e-05,102.22,8.574e-06,767.02,9.87865e-05,5.08719e-05,501.479,0.167512,2268.19,-376895
4.77261e-05,102.35,8.60628e-06,765.979,9.81992e-05,5.06063e-05,500.273,0.167526,2271.87,-376600
4.82259e-05,102.48,8.63875e-06,764.934,9.76159e-05,5.0341e-05,499.068,0.167542,2275.59,-376304
4.87256e-05,102.61,8.67142e-06,763.886,9.70367e-05,5.0076e-05,497.863,0.16756,2279.34,-376008
4.92254e-05,102.74,8.70429e-06,762.835,9.64615e-05,4.98113e-05,496.66,0.167578,2283.12,-375712
4.97251e-05,102.87,8.73735e-06,761.78,9.58903e-05,4.95468e-05,495.457,0.167598,2286.93,-375415
5.02249e-05,103,8.77061e-06,760.722,9.5323e-05,4.92827e-05,494.255,0.167619,2290.78,-375117
5.07246e-05,103.13,8.80407e-06,759.661,9.47596e-05,4.90189e-05,493.054,0.167642,2294.66,-374819
5.12244e-05,103.26,8.83774e-06,758.597,9.42001e-05,4.87554e-05,491.854,0.167666,2298.58,-374520
5.17241e-05,103.39,8.87161e-06,757.529,9.36445e-05,4.84921e-05,490.655,0.167691,2302.53,-374221
5.22239e-05,103.52,8.90569e-06,756.457,9.30926e-05,4.82292e-05,489.457,0.167718,2306.52,-373922
5.27236e-05,103.65,8.93998e-06,755.382,9.25445e-05,4.79666e-05,488.259,0.167746,2310.54,-373622
5.32234e-05,103.78,8.97448e-06,754.304,9.20002e-05,4.77043e-05,487.062,0.167775,2314.6,-373321
5.37231e-05,103.91,9.0092e-06,753.222,9.14595e-05,4.74423e-05,485.866,0.167806,2318.7,-373020
5.42229e-05,104.04,9.04413e-06,752.136,9.09225e-05,4.71806e-05,484.671,0.167838,2322.83,-372718
5.47226e-05,104.17,9.07928e-06,751.047,9.03891e-05,4.69192e-05,483.477,0.167872,2327,-372416
5.52224e-05,104.3,9.11466e-06,749.955,8.98593e-05,4.66581e-05,482.283,0.167907,2331.22,-372113
5.57221e-05,104.43,9.15025e-06,748.859,8.93331e-05,4.63973e-05,481.09,0.167943,2335.47,-371810
5.62219e-05,104.56,9.18608e-06,747.759,8.88104e-05,4.61369e-05,479.898,0.167981,2339.76,-371506
5.67216e-05,104.69,9.22213e-06,746.655,8.82912e-05,4.58767e-05,478.707,0.16802,2344.09,-371202
5.72214e-05,104.82,9.25841e-06,745.548,8.77754e-05,4.56169e-05,477.516,0.168061,2348.46,-370897
5.77211e-05,104.95,9.29492e-06,744.437,8.72631e-05,4.53574e-05,476.326,0.168104,2352.87,-370591
5.82209e-05,105.08,9.33167e-06,743.322,8.67541e-05,4.50982e-05,475.136,0.168148,2357.33,-370285
5.87206e-05,105.21,9.36865e-06,742.204,8.62485e-05,4.48393e-05,473.948,0.168193,2361.83,-369978
5.92204e-05,105.34,9.40588e-06,741.081,8.57463e-05,4.45808e-05,472.759,0.16824,2366.37,-369671
5.97201e-05,105.47,9.44334e-06,739.955,8.52473e-05,4.43226e-05,471.572,0.168288,2370.95,-369363
6.02199e-05,105.6,9.48106e-06,738.825,8.47516e-05,4.40647e-05,470.385,0.168338,2375.58,-369054
6.07196e-05,105.73,9.51902e-06,737.691,8.42591e-05,4.38071e-05,469.199,0.168389,2380.26,-368745
6.12194e-05,105.86,9.55723e-06,736.553,8.37698e-05,4.35498e-05,468.013,0.168442,2384.98,-368435
6.17191e-05,105.99,9.59569e-06,735.411,8.32837e-05,4.32928e-05,466.828,0.168497,2389.75,-368125
6.22189e-05,106.12,9.63441e-06,734.265,8.28007e-05,4.30362e-05,465.643,0.168553,2394.56,-367814
6.27186e-05,106.25,9.6734e-06,733.115,8.23208e-05,4.27799e-05,464.459,0.168611,2399.42,-367502
6.32184e-05,106.38,9.71264e-06,731.961,8.1844e-05,4.2524e-05,463.275,0.168671,2404.33,-367190
6.37181e-05,106.51,9.75215e-06,730.803,8.13702e-05,4.22683e-05,462.092,0.168732,2409.3,-366877
6.42179e-05,106.64,9.79192e-06,729.641,8.08994e-05,4.2013e-05,460.91,0.168795,2414.31,-366564
6.47176e-05,106.77,9.83197e-06,728.474,8.04316e-05,4.1758e-05,459.728,0.168859,2419.37,-366250
6.52174e-05,106.9,9.87229e-06,727.303,7.99668e-05,4.15034e-05,458.546,0.168925,2424.48,-365935
6.57171e-05,107.03,9.91289e-06,726.128,7.95049e-05,4.12491e-05,457.365,0.168993,2429.65,-365619
6.62169e-05,107.16,9.95377e-06,724.949,7.90459e-05,4.09951e-05,456.184,0.169063,2434.87,-365303
6.67166e-05,107.29,9.99493e-06,723.766,7.85897e-05,4.07414e-05,455.003,0.169134,2440.14,-364986
6.72164e-05,107.42,1.00364e-05,722.578,7.81364e-05,4.04881e-05,453.823,0.169207,2445.47,-364669
6.77161e-05,107.55,1.00781e-05,721.385,7.76859e-05,4.02351e-05,452.643,0.169282,2450.86,-364350
6.82159e-05,107.68,1.01201e-05,720.189,7.72381e-05,3.99824e-05,451.464,0.169359,2456.3,-364031
6.87156e-05,107.81,1.01625e-05,718.987,7.67931e-05,3.97301e-05,450.285,0.169437,2461.8,-363712
6.92154e-05,107.94,1.02051e-05,717.781,7.63508e-05,3.94781e-05,449.106,0.169517,2467.36,-363391
6.97151e-05,108.07,1.0248e-05,716.571,7.59112e-05,3.92265e-05,447.928,0.169599,2472.98,-363070
7.02149e-05,108.2,1.02913e-05,715.356,7.54743e-05,3.89752e-05,446.75,0.169683,2478.66,-362748
7.07146e-05,108.33,1.03348e-05,714.137,7.50399e-05,3.87242e-05,445.572,0.169769,2484.41,-362426
7.12144e-05,108.46,1.03787e-05,712.912,7.46082e-05,3.84735e-05,444.394,0.169857,2490.21,-362102
7.17141e-05,108.59,1.04229e-05,711.683,7.41791e-05,3.82232e-05,443.217,0.169946,2496.08,-361778
7.22139e-05,108.72,1.04674e-05,710.45,7.37525e-05,3.79732e-05,442.039,0.170038,2502.01,-361453
7.27136e-05,108.85,1.05122e-05,709.211,7.33285e-05,3.77236e-05,440.862,0.170132,2508.01,-361128
7.32134e-05,108.98,1.05574e-05,707.967,7.29069e-05,3.74743e-05,439.685,0.170227,2514.08,-360801
7.37131e-05,109.11,1.06029e-05,706.719,7.24878e-05,3.72253e-05,438.508,0.170325,2520.21,-360474
7.42129e-05,109.24,1.06488e-05,705.466,7.20712e-05,3.69767e-05,437.332,0.170424,2526.42,-360146
7.47126e-05,109.37,1.0695e-05,704.207,7.16569e-05,3.67284e-05,436.155,0.170526,2532.7,-359817
7.52124e-05,109.5,1.07415e-05,702.944,7.12451e-05,3.64805e-05,434.978,0.170629,2539.05,-359488
7.57121e-05,109.63,1.07884e-05,701.675,7.08356e-05,3.62329e-05,433.802,0.170735,2545.47,-359157
7.62119e-05,109.76,1.08356e-05,700.402,7.04284e-05,3.59856e-05,432.625,0.170843,2551.97,-358826
7.67116e-05,109.89,1.08832e-05,699.123,7.00236e-05,3.57387e-05,431.449,0.170953,2558.54,-358494
7.72114e-05,110.02,1.09312e-05,697.839,6.9621e-05,3.54921e-05,430.273,0.171065,2565.19,-358161
7.77111e-05,110.15,1.09796e-05,696.549,6.92207e-05,3.52458e-05,429.096,0.17118,2571.92,-357827
7.82109e-05,110.28,1.10283e-05,695.254,6.88227e-05,3.49999e-05,427.919,0.171296,2578.73,-357492
7.87106e-05,110.41,1.10774e-05,693.954,6.84268e-05,3.47543e-05,426.743,0.171415,2585.62,-357156
7.92104e-05,110.54,1.11269e-05,692.648,6.80331e-05,3.45091e-05,425.566,0.171536,2592.59,-356820
7.97101e-05,110.67,1.11767e-05,691.337,6.76416e-05,3.42642e-05,424.389,0.17166,2599.65,-356482
8.02099e-05,110.8,1.1227e-05,690.02,6.72522e-05,3.40196e-05,423.212,0.171785,2606.8,-356144
8.07096e-05,110.93,1.12777e-05,688.697,6.68649e-05,3.37754e-05,422.035,0.171914,2614.03,-355804
8.12094e-05,111.06,1.13288e-05,687.369,6.64797e-05,3.35315e-05,420.858,0.172044,2621.35,-355464
8.17091e-05,111.19,1.13803e-05,686.035,6.60966e-05,3.32879e-05,419.68,0.172177,2628.77,-355123
8.22089e-05,111.32,1.14322e-05,684.695,6.57155e-05,3.30447e-05,418.502,0.172313,2636.28,-354781
8.27086e-05,111.45,1.14845e-05,683.35,6.53364e-05,3.28018e-05,417.324,0.172451,2643.89,-354437
8.32084e-05,111.58,1.15373e-05,681.998,6.49593e-05,3.25593e-05,416.146,0.172591,2651.59,-354093
8.37081e-05,111.71,1.15905e-05,680.64,6.45841e-05,3.23171e-05,414.967,0.172735,2659.39,-353748
8.42079e-05,111.84,1.16442e-05,679.276,6.42109e-05,3.20752e-05,413.788,0.17288,2667.3,-353402
8.47076e-05,111.97,1.16983e-05,677.906,6.38396e-05,3.18337e-05,412.608,0.173029,2675.3,-353054
8.52074e-05,112.1,1.17528e-05,676.529,6.34702e-05,3.15925e-05,411.428,0.173179,2683.42,-352706
8.57071e-05,112.23,1.18078e-05,675.147,6.31026e-05,3.13516e-05,410.248,0.173333,2691.64,-352357
8.62069e-05,112.36,1.18633e-05,673.758,6.27369e-05,3.1111e-05,409.067,0.173489,2699.97,-352006
8.67066e-05,112.49,1.19193e-05,672.362,6.2373e-05,3.08708e-05,407.886,0.173649,2708.41,-351655
8.72064e-05,112.62,1.19757e-05,670.96,6.20109e-05,3.06309e-05,406.704,0.173811,2716.96,-351302
8.77061e-05,112.75,1.20327e-05,669.552,6.16506e-05,3.03913e-05,405.522,0.173976,2725.64,-350948
8.82059e-05,112.88,1.20901e-05,668.136,6.12921e-05,3.01521e-05,404.339,0.174143,2734.43,-350593
8.87056e-05,113.01,1.21481e-05,666.714,6.09353e-05,2.99132e-05,403.155,0.174314,2743.34,-350237
8.92054e-05,113.14,1.22065e-05,665.285,6.05801e-05,2.96746e-05,401.971,0.174488,2752.38,-349880
8.97051e-05,113.27,1.22655e-05,663.849,6.02267e-05,2.94363e-05,400.786,0.174665,2761.55,-349522
9.02049e-05,113.4,1.2325e-05,662.406,5.98749e-05,2.91984e-05,399.6,0.174844,2770.85,-349162
9.07046e-05,113.53,1.2385e-05,660.956,5.95248e-05,2.89608e-05,398.414,0.175027,2780.28,-348801
9.12044e-05,113.66,1.24456e-05,659.499,5.91762e-05,2.87235e-05,397.227,0.175213,2789.85,-348439
9.17041e-05,113.79,1.25067e-05,658.034,5.88293e-05,2.84865e-05,396.039,0.175403,2799.55,-348076
9.22039e-05,113.92,1.25684e-05,656.562,5.84839e-05,2.82498e-05,394.85,0.175596,2809.4,-347711
9.27036e-05,114.05,1.26307e-05,655.082,5.81401e-05,2.80135e-05,393.66,0.175792,2819.4,-347345
9.32034e-05,114.18,1.26936e-05,653.595,5.77978e-05,2.77774e-05,392.47,0.175991,2829.55,-346978
9.37031e-05,114.31,1.27571e-05,652.101,5.7457e-05,2.75417e-05,391.278,0.176194,2839.85,-346610
9.42029e-05,114.44,1.28211e-05,650.598,5.71176e-05,2.73063e-05,390.085,0.1764,2850.3,-346240
9.47026e-05,114.57,1.28858e-05,649.088,5.67798e-05,2.70712e-05,388.892,0.17661,2860.92,-345869
9.52024e-05,114.7,1.2951e-05,647.569,5.64433e-05,2.68364e-05,387.697,0.176823,2871.69,-345496
9.57021e-05,114.83,1.3017e-05,646.042,5.61083e-05,2.66019e-05,386.501,0.17704,2882.64,-345122
9.62019e-05,114.96,1.30835e-05,644.508,5.57747e-05,2.63677e-05,385.304,0.177261,2893.76,-344747
9.67016e-05,115.09,1.31508e-05,642.964,5.54424e-05,2.61338e-05,384.106,0.177486,2905.06,-344370
9.72014e-05,115.22,1.32186e-05,641.413,5.51115e-05,2.59002e-05,382.907,0.177715,2916.54,-343991
9.77011e-05,115.35,1.32872e-05,639.853,5.4782e-05,2.56669e-05,381.706,0.177947,2928.21,-343611
9.82009e-05,115.48,1.33564e-05,638.284,5.44537e-05,2.54338e-05,380.504,0.178184,2940.07,-343230
9.87006e-05,115.61,1.34263e-05,636.706,5.41267e-05,2.52011e-05,379.3,0.178425,2952.12,-342847
9.92004e-05,115.74,1.3497e-05,635.119,5.3801e-05,2.49686e-05,378.095,0.17867,2964.37,-342462
9.97001e-05,115.87,1.35684e-05,633.523,5.34765e-05,2.47365e-05,376.889,0.178919,2976.83,-342076
0.0001002,116,1.36405e-05,631.918,5.31532e-05,2.45046e-05,375.681,0.179172,2989.5,-341688
0.0001007,116.13,1.37134e-05,630.304,5.28311e-05,2.4273e-05,374.472,0.17943,3002.39,-341299
0.000101199,116.26,1.3787e-05,628.68,5.25102e-05,2.40417e-05,373.261,0.179692,3015.5,-340908
0.000101699,116.39,1.38614e-05,627.046,5.21904e-05,2.38106e-05,372.048,0.179959,3028.84,-340515
0.000102199,116.52,1.39366e-05,625.402,5.18717e-05,2.35798e-05,370.833,0.180231,3042.42,-340120
0.000102699,116.65,1.40126e-05,623.748,5.15541e-05,2.33493e-05,369.617,0.180507,3056.24,-339724
0.000103198,116.78,1.40895e-05,622.085,5.12377e-05,2.3119e-05,368.399,0.180788,3070.31,-339326
0.000103698,116.91,1.41672e-05,620.411,5.09223e-05,2.2889e-05,367.179,0.181075,3084.63,-338926
0.000104198,117.04,1.42457e-05,618.726,5.06079e-05,2.26593e-05,365.957,0.181366,3099.23,-338524
0.000104698,117.17,1.43251e-05,617.031,5.02946e-05,2.24297e-05,364.733,0.181662,3114.09,-338120
0.000105197,117.3,1.44055e-05,615.325,4.99822e-05,2.22005e-05,363.506,0.181964,3129.23,-337714
0.000105697,117.43,1.44867e-05,613.608,4.96708e-05,2.19714e-05,362.278,0.182271,3144.66,-337306
0.000106197,117.56,1.45688e-05,611.88,4.93603e-05,2.17427e-05,361.047,0.182584,3160.39,-336896
0.000106697,117.69,1.46519e-05,610.14,4.90508e-05,2.15141e-05,359.815,0.182902,3176.42,-336485
0.000107196,117.82,1.4736e-05,608.388,4.87421e-05,2.12858e-05,358.579,0.183226,3192.77,-336071
0.000107696,117.95,1.48211e-05,606.625,4.84344e-05,2.10577e-05,357.342,0.183556,3209.45,-335654
0.000108196,118.08,1.49072e-05,604.85,4.81275e-05,2.08298e-05,356.101,0.183893,3226.47,-335236
0.000108696,118.21,1.49943e-05,603.063,4.78214e-05,2.06021e-05,354.859,0.184235,3243.83,-334815
0.000109195,118.34,1.50825e-05,601.263,4.75161e-05,2.03746e-05,353.613,0.184584,3261.54,-334393
0.000109695,118.47,1.51717e-05,599.451,4.72116e-05,2.01473e-05,352.365,0.184939,3279.63,-333967
0.000110195,118.6,1.52621e-05,597.625,4.69078e-05,1.99203e-05,351.114,0.1853,3298.11,-333540
0.000110695,118.73,1.53536e-05,595.786,4.66047e-05,1.96934e-05,349.86,0.185669,3316.97,-333110
0.000111194,118.86,1.54462e-05,593.934,4.63024e-05,1.94667e-05,348.603,0.186044,3336.25,-332677
0.000111694,118.99,1.554e-05,592.068,4.60007e-05,1.92401e-05,347.343,0.186427,3355.95,-332242
0.000112194,119.12,1.5635e-05,590.188,4.56997e-05,1.90138e-05,346.08,0.186817,3376.09,-331805
0.000112694,119.25,1.57313e-05,588.293,4.53993e-05,1.87876e-05,344.814,0.187214,3396.68,-331364
0.000113193,119.38,1.58288e-05,586.384,4.50995e-05,1.85615e-05,343.544,0.187619,3417.74,-330921
0.000113693,119.51,1.59276e-05,584.46,4.48003e-05,1.83356e-05,342.27,0.188032,3439.29,-330476
0.000114193,119.64,1.60277e-05,582.521,4.45016e-05,1.81099e-05,340.993,0.188452,3461.35,-330027
0.000114693,119.77,1.61292e-05,580.566,4.42034e-05,1.78842e-05,339.713,0.188882,3483.93,-329576
0.000115192,119.9,1.62321e-05,578.596,4.39057e-05,1.76587e-05,338.428,0.189319,3507.06,-329121
0.000115692,120.03,1.63365e-05,576.609,4.36085e-05,1.74334e-05,337.14,0.189766,3530.75,-328664
0.000116192,120.16,1.64423e-05,574.606,4.33117e-05,1.72081e-05,335.848,0.190222,3555.03,-328203
0.000116692,120.29,1.65496e-05,572.585,4.30153e-05,1.69829e-05,334.551,0.190687,3579.92,-327739
0.000117191,120.42,1.66584e-05,570.547,4.27192e-05,1.67578e-05,333.25,0.191161,3605.45,-327272
0.000117691,120.55,1.67688e-05,568.491,4.24234e-05,1.65328e-05,331.945,0.191646,3631.64,-326802
0.000118191,120.68,1.68809e-05,566.417,4.2128e-05,1.63079e-05,330.635,0.19214,3658.52,-326328
0.000118691,120.81,1.69946e-05,564.325,4.18328e-05,1.6083e-05,329.32,0.192645,3686.12,-325851
0.00011919,120.94,1.711e-05,562.213,4.15379e-05,1.58582e-05,328,0.193161,3714.46,-325370
0.00011969,121.07,1.72272e-05,560.081,4.12431e-05,1.56334e-05,326.676,0.193688,3743.59,-324885
0.00012019,121.2,1.73463e-05,557.93,4.09485e-05,1.54087e-05,325.346,0.194227,3773.53,-324396
0.00012069,121.33,1.74672e-05,555.758,4.0654e-05,1.51839e-05,324.01,0.194777,3804.33,-323904
0.000121189,121.46,1.759e-05,553.564,4.03596e-05,1.49592e-05,322.669,0.195339,3836.03,-323407
0.000121689,121.59,1.77148e-05,551.349,4.00653e-05,1.47345e-05,321.323,0.195914,3868.65,-322907
