x,T,thermo:psi,rho,thermo:mu,thermo:alpha,thermo:as,thermo:Z,Cp,he
1.07446e-05,92.73,6.49683e-06,838.832,0.000159614,7.25477e-05,600.537,0.194823,2047.67,-397164
1.12444e-05,92.86,6.51778e-06,837.999,0.000158592,7.22693e-05,599.242,0.194744,2049.63,-396898
1.17441e-05,92.99,6.53882e-06,837.164,0.000157578,7.1991e-05,597.949,0.194665,2051.59,-396631
1.22439e-05,93.12,6.55996e-06,836.328,0.000156572,7.17129e-05,596.658,0.194588,2053.57,-396365
1.27436e-05,93.25,6.5812e-06,835.49,0.000155573,7.14349e-05,595.369,0.194512,2055.57,-396097
1.32434e-05,93.38,6.60253e-06,834.649,0.000154581,7.11571e-05,594.081,0.194437,2057.57,-395830
1.37431e-05,93.51,6.62396e-06,833.807,0.000153597,7.08795e-05,592.795,0.194362,2059.59,-395562
1.42429e-05,93.64,6.64549e-06,832.962,0.00015262,7.0602e-05,591.511,0.194289,2061.63,-395295
1.47426e-05,93.77,6.66712e-06,832.116,0.000151651,7.03247e-05,590.229,0.194217,2063.67,-395026
1.52424e-05,93.9,6.68884e-06,831.267,0.000150689,7.00475e-05,588.949,0.194147,2065.73,-394758
1.57421e-05,94.03,6.71066e-06,830.416,0.000149734,6.97706e-05,587.67,0.194077,2067.81,-394489
1.62419e-05,94.16,6.73259e-06,829.564,0.000148786,6.94938e-05,586.393,0.194008,2069.9,-394220
1.67416e-05,94.29,6.75461e-06,828.709,0.000147845,6.92172e-05,585.118,0.19394,2072,-393951
1.72414e-05,94.42,6.77674e-06,827.852,0.000146912,6.89408e-05,583.845,0.193874,2074.11,-393682
1.77411e-05,94.55,6.79897e-06,826.994,0.000145985,6.86645e-05,582.574,0.193808,2076.24,-393412
1.82409e-05,94.68,6.82131e-06,826.133,0.000145065,6.83885e-05,581.304,0.193744,2078.39,-393142
1.87406e-05,94.81,6.84375e-06,825.27,0.000144153,6.81126e-05,580.036,0.193681,2080.55,-392872
1.92404e-05,94.94,6.86629e-06,824.404,0.000143246,6.78369e-05,578.77,0.193618,2082.72,-392601
1.97401e-05,95.07,6.88894e-06,823.537,0.000142347,6.75615e-05,577.505,0.193557,2084.91,-392330
2.02399e-05,95.2,6.9117e-06,822.667,0.000141454,6.72862e-05,576.242,0.193497,2087.11,-392059
2.07396e-05,95.33,6.93456e-06,821.796,0.000140568,6.70111e-05,574.981,0.193438,2089.33,-391787
2.12394e-05,95.46,6.95753e-06,820.922,0.000139688,6.67362e-05,573.721,0.19338,2091.57,-391516
2.17391e-05,95.59,6.98062e-06,820.046,0.000138816,6.64615e-05,572.463,0.193324,2093.82,-391244
2.22389e-05,95.72,7.00381e-06,819.168,0.000137949,6.61871e-05,571.207,0.193268,2096.08,-390971
2.27386e-05,95.85,7.02711e-06,818.287,0.000137089,6.59128e-05,569.952,0.193214,2098.36,-390699
2.32384e-05,95.98,7.05052e-06,817.405,0.000136236,6.56388e-05,568.699,0.19316,2100.66,-390426
2.37381e-05,96.11,7.07404e-06,816.52,0.000135388,6.53649e-05,567.448,0.193108,2102.97,-390152
2.42379e-05,96.24,7.09768e-06,815.633,0.000134547,6.50913e-05,566.198,0.193057,2105.3,-389879
2.47376e-05,96.37,7.12143e-06,814.744,0.000133713,6.48178e-05,564.95,0.193007,2107.64,-389605
2.52374e-05,96.5,7.14529e-06,813.852,0.000132884,6.45446e-05,563.704,0.192958,2110,-389331
2.57371e-05,96.63,7.16927e-06,812.959,0.000132062,6.42717e-05,562.459,0.19291,2112.38,-389056
2.62369e-05,96.76,7.19337e-06,812.063,0.000131246,6.39989e-05,561.216,0.192864,2114.77,-388782
2.67366e-05,96.89,7.21759e-06,811.165,0.000130435,6.37264e-05,559.974,0.192818,2117.18,-388507
2.72364e-05,97.02,7.24192e-06,810.264,0.000129631,6.34541e-05,558.734,0.192774,2119.61,-388231
2.77361e-05,97.15,7.26637e-06,809.362,0.000128833,6.3182e-05,557.495,0.192731,2122.06,-387956
2.82359e-05,97.28,7.29094e-06,808.456,0.00012804,6.29102e-05,556.258,0.192689,2124.52,-387679
2.87356e-05,97.41,7.31563e-06,807.549,0.000127254,6.26385e-05,555.022,0.192648,2127,-387403
2.92354e-05,97.54,7.34045e-06,806.639,0.000126473,6.23672e-05,553.788,0.192608,2129.5,-387126
2.97351e-05,97.67,7.36539e-06,805.726,0.000125698,6.2096e-05,552.556,0.192569,2132.02,-386849
3.02349e-05,97.8,7.39045e-06,804.812,0.000124929,6.18252e-05,551.325,0.192532,2134.55,-386572
3.07346e-05,97.93,7.41563e-06,803.895,0.000124165,6.15545e-05,550.095,0.192496,2137.1,-386294
3.12344e-05,98.06,7.44094e-06,802.975,0.000123407,6.12841e-05,548.867,0.192461,2139.67,-386017
3.17341e-05,98.19,7.46638e-06,802.054,0.000122654,6.10139e-05,547.64,0.192427,2142.26,-385738
3.22339e-05,98.32,7.49195e-06,801.13,0.000121907,6.0744e-05,546.415,0.192394,2144.86,-385460
3.27336e-05,98.45,7.51764e-06,800.203,0.000121166,6.04744e-05,545.191,0.192362,2147.49,-385181
3.32334e-05,98.58,7.54347e-06,799.274,0.00012043,6.02049e-05,543.969,0.192332,2150.14,-384901
3.37331e-05,98.71,7.56942e-06,798.343,0.000119699,5.99358e-05,542.748,0.192303,2152.8,-384621
3.42329e-05,98.84,7.59551e-06,797.409,0.000118974,5.96669e-05,541.529,0.192275,2155.49,-384341
3.47326e-05,98.97,7.62173e-06,796.472,0.000118254,5.93982e-05,540.311,0.192248,2158.19,-384061
3.52324e-05,99.1,7.64808e-06,795.533,0.000117539,5.91299e-05,539.094,0.192222,2160.91,-383780
3.57321e-05,99.23,7.67457e-06,794.592,0.000116829,5.88617e-05,537.879,0.192198,2163.66,-383499
3.62319e-05,99.36,7.7012e-06,793.648,0.000116125,5.85939e-05,536.665,0.192175,2166.42,-383218
3.67316e-05,99.49,7.72796e-06,792.701,0.000115425,5.83263e-05,535.452,0.192153,2169.21,-382936
3.72314e-05,99.62,7.75486e-06,791.752,0.000114731,5.8059e-05,534.241,0.192132,2172.01,-382654
3.77311e-05,99.75,7.7819e-06,790.801,0.000114042,5.77919e-05,533.031,0.192113,2174.84,-382371
3.82309e-05,99.88,7.80908e-06,789.846,0.000113358,5.75252e-05,531.823,0.192094,2177.68,-382088
3.87306e-05,100.01,7.8364e-06,788.889,0.000112678,5.72587e-05,530.616,0.192077,2180.55,-381805
3.92304e-05,100.14,7.86387e-06,787.93,0.000112004,5.69924e-05,529.41,0.192062,2183.44,-381521
3.97301e-05,100.27,7.89147e-06,786.967,0.000111335,5.67265e-05,528.205,0.192047,2186.36,-381237
4.02299e-05,100.4,7.91923e-06,786.003,0.00011067,5.64608e-05,527.002,0.192034,2189.29,-380953
4.07296e-05,100.53,7.94713e-06,785.035,0.00011001,5.61954e-05,525.8,0.192022,2192.25,-380668
4.12294e-05,100.66,7.97518e-06,784.065,0.000109355,5.59303e-05,524.599,0.192011,2195.23,-380383
4.17291e-05,100.79,8.00337e-06,783.093,0.000108704,5.56655e-05,523.4,0.192002,2198.23,-380097
4.22289e-05,100.92,8.03172e-06,782.117,0.000108058,5.5401e-05,522.202,0.191994,2201.26,-379811
4.27286e-05,101.05,8.06022e-06,781.139,0.000107417,5.51367e-05,521.005,0.191987,2204.3,-379525
4.32284e-05,101.18,8.08887e-06,780.158,0.000106781,5.48728e-05,519.809,0.191981,2207.38,-379238
4.37281e-05,101.31,8.11768e-06,779.174,0.000106148,5.46091e-05,518.614,0.191977,2210.47,-378951
4.42279e-05,101.44,8.14664e-06,778.188,0.000105521,5.43457e-05,517.421,0.191974,2213.59,-378664
4.47276e-05,101.57,8.17576e-06,777.198,0.000104898,5.40827e-05,516.229,0.191972,2216.74,-378376
4.52274e-05,101.7,8.20503e-06,776.206,0.000104279,5.38199e-05,515.038,0.191972,2219.91,-378087
4.57271e-05,101.83,8.23447e-06,775.211,0.000103665,5.35574e-05,513.848,0.191973,2223.1,-377798
4.62269e-05,101.96,8.26406e-06,774.214,0.000103055,5.32953e-05,512.66,0.191975,2226.32,-377509
4.67266e-05,102.09,8.29382e-06,773.213,0.000102449,5.30334e-05,511.472,0.191979,2229.57,-377220
4.72264e-05,102.22,8.32374e-06,772.21,0.000101848,5.27718e-05,510.286,0.191984,2232.84,-376930
4.77261e-05,102.35,8.35382e-06,771.203,0.00010125,5.25106e-05,509.101,0.19199,2236.13,-376639
4.82259e-05,102.48,8.38408e-06,770.194,0.000100657,5.22496e-05,507.917,0.191998,2239.46,-376348
4.87256e-05,102.61,8.4145e-06,769.182,0.000100069,5.1989e-05,506.734,0.192007,2242.81,-376057
4.92254e-05,102.74,8.44509e-06,768.166,9.94839e-05,5.17287e-05,505.552,0.192017,2246.18,-375765
4.97251e-05,102.87,8.47585e-06,767.148,9.89032e-05,5.14687e-05,504.371,0.192029,2249.59,-375473
5.02249e-05,103,8.50678e-06,766.127,9.83266e-05,5.1209e-05,503.192,0.192043,2253.02,-375180
5.07246e-05,103.13,8.53789e-06,765.103,9.7754e-05,5.09496e-05,502.013,0.192057,2256.48,-374887
5.12244e-05,103.26,8.56917e-06,764.076,9.71853e-05,5.06905e-05,500.836,0.192073,2259.97,-374593
5.17241e-05,103.39,8.60063e-06,763.046,9.66206e-05,5.04318e-05,499.659,0.192091,2263.49,-374299
5.22239e-05,103.52,8.63227e-06,762.012,9.60598e-05,5.01734e-05,498.484,0.19211,2267.03,-374005
5.27236e-05,103.65,8.66409e-06,760.976,9.55028e-05,4.99153e-05,497.309,0.19213,2270.61,-373710
5.32234e-05,103.78,8.69609e-06,759.937,9.49497e-05,4.96575e-05,496.136,0.192152,2274.21,-373415
5.37231e-05,103.91,8.72827e-06,758.894,9.44004e-05,4.94001e-05,494.964,0.192175,2277.85,-373119
5.42229e-05,104.04,8.76064e-06,757.848,9.38549e-05,4.9143e-05,493.792,0.1922,2281.51,-372822
5.47226e-05,104.17,8.7932e-06,756.799,9.33131e-05,4.88862e-05,492.622,0.192226,2285.21,-372525
5.52224e-05,104.3,8.82595e-06,755.747,9.27749e-05,4.86297e-05,491.452,0.192254,2288.94,-372228
5.57221e-05,104.43,8.85888e-06,754.692,9.22405e-05,4.83736e-05,490.284,0.192283,2292.7,-371930
5.62219e-05,104.56,8.89201e-06,753.633,9.17096e-05,4.81178e-05,489.116,0.192314,2296.49,-371632
5.67216e-05,104.69,8.92534e-06,752.571,9.11824e-05,4.78623e-05,487.95,0.192346,2300.31,-371333
5.72214e-05,104.82,8.95886e-06,751.506,9.06587e-05,4.76072e-05,486.784,0.19238,2304.17,-371034
5.77211e-05,104.95,8.99257e-06,750.438,9.01385e-05,4.73524e-05,485.619,0.192415,2308.06,-370734
5.82209e-05,105.08,9.02649e-06,749.366,8.96218e-05,4.7098e-05,484.455,0.192452,2311.98,-370434
5.87206e-05,105.21,9.0606e-06,748.291,8.91086e-05,4.68439e-05,483.292,0.19249,2315.94,-370133
5.92204e-05,105.34,9.09493e-06,747.213,8.85988e-05,4.65902e-05,482.13,0.19253,2319.93,-369832
5.97201e-05,105.47,9.12945e-06,746.131,8.80924e-05,4.63368e-05,480.969,0.192571,2323.95,-369530
6.02199e-05,105.6,9.16419e-06,745.046,8.75894e-05,4.60837e-05,479.809,0.192614,2328.01,-369228
6.07196e-05,105.73,9.19913e-06,743.957,8.70897e-05,4.5831e-05,478.649,0.192659,2332.11,-368925
6.12194e-05,105.86,9.23429e-06,742.865,8.65933e-05,4.55786e-05,477.491,0.192705,2336.25,-368621
6.17191e-05,105.99,9.26966e-06,741.77,8.61002e-05,4.53266e-05,476.333,0.192753,2340.42,-368317
6.22189e-05,106.12,9.30524e-06,740.671,8.56103e-05,4.50749e-05,475.176,0.192803,2344.62,-368013
6.27186e-05,106.25,9.34104e-06,739.568,8.51236e-05,4.48236e-05,474.019,0.192854,2348.87,-367708
6.32184e-05,106.38,9.37707e-06,738.462,8.46401e-05,4.45726e-05,472.864,0.192907,2353.15,-367402
6.37181e-05,106.51,9.41331e-06,737.352,8.41597e-05,4.4322e-05,471.709,0.192962,2357.48,-367096
6.42179e-05,106.64,9.44978e-06,736.238,8.36825e-05,4.40717e-05,470.555,0.193018,2361.84,-366789
6.47176e-05,106.77,9.48648e-06,735.121,8.32083e-05,4.38218e-05,469.402,0.193076,2366.24,-366482
6.52174e-05,106.9,9.5234e-06,734.001,8.27372e-05,4.35723e-05,468.249,0.193135,2370.68,-366174
6.57171e-05,107.03,9.56056e-06,732.876,8.22692e-05,4.33231e-05,467.097,0.193197,2375.16,-365865
6.62169e-05,107.16,9.59795e-06,731.748,8.18041e-05,4.30742e-05,465.946,0.19326,2379.69,-365556
6.67166e-05,107.29,9.63558e-06,730.616,8.1342e-05,4.28258e-05,464.796,0.193325,2384.26,-365247
6.72164e-05,107.42,9.67344e-06,729.48,8.08828e-05,4.25777e-05,463.646,0.193391,2388.86,-364936
6.77161e-05,107.55,9.71155e-06,728.341,8.04266e-05,4.23299e-05,462.497,0.19346,2393.52,-364625
6.82159e-05,107.68,9.7499e-06,727.198,7.99732e-05,4.20825e-05,461.349,0.19353,2398.21,-364314
6.87156e-05,107.81,9.78849e-06,726.05,7.95227e-05,4.18355e-05,460.201,0.193602,2402.95,-364002
6.92154e-05,107.94,9.82733e-06,724.899,7.9075e-05,4.15889e-05,459.054,0.193676,2407.74,-363689
6.97151e-05,108.07,9.86643e-06,723.744,7.86302e-05,4.13426e-05,457.907,0.193752,2412.57,-363376
7.02149e-05,108.2,9.90578e-06,722.585,7.81881e-05,4.10967e-05,456.761,0.193829,2417.45,-363062
7.07146e-05,108.33,9.94538e-06,721.422,7.77487e-05,4.08512e-05,455.616,0.193909,2422.38,-362747
7.12144e-05,108.46,9.98524e-06,720.255,7.7312e-05,4.0606e-05,454.471,0.19399,2427.35,-362432
7.17141e-05,108.59,1.00254e-05,719.084,7.68781e-05,4.03612e-05,453.327,0.194074,2432.37,-362116
7.22139e-05,108.72,1.00658e-05,717.909,7.64468e-05,4.01168e-05,452.183,0.194159,2437.44,-361800
7.27136e-05,108.85,1.01064e-05,716.73,7.60181e-05,3.98728e-05,451.04,0.194246,2442.56,-361483
7.32134e-05,108.98,1.01474e-05,715.546,7.55921e-05,3.96291e-05,449.897,0.194335,2447.73,-361165
7.37131e-05,109.11,1.01886e-05,714.359,7.51686e-05,3.93858e-05,448.755,0.194426,2452.96,-360846
7.42129e-05,109.24,1.023e-05,713.167,7.47477e-05,3.91429e-05,447.614,0.194519,2458.23,-360527
7.47126e-05,109.37,1.02718e-05,711.971,7.43293e-05,3.89004e-05,446.472,0.194615,2463.56,-360207
7.52124e-05,109.5,1.03138e-05,710.77,7.39134e-05,3.86582e-05,445.332,0.194712,2468.94,-359886
7.57121e-05,109.63,1.03562e-05,709.566,7.35001e-05,3.84164e-05,444.191,0.194811,2474.38,-359565
7.62119e-05,109.76,1.03988e-05,708.357,7.30891e-05,3.8175e-05,443.052,0.194913,2479.87,-359243
7.67116e-05,109.89,1.04417e-05,707.143,7.26806e-05,3.7934e-05,441.912,0.195016,2485.42,-358920
7.72114e-05,110.02,1.04849e-05,705.925,7.22745e-05,3.76934e-05,440.773,0.195122,2491.03,-358597
7.77111e-05,110.15,1.05284e-05,704.703,7.18708e-05,3.74531e-05,439.634,0.19523,2496.69,-358273
7.82109e-05,110.28,1.05722e-05,703.476,7.14694e-05,3.72132e-05,438.496,0.195339,2502.41,-357948
7.87106e-05,110.41,1.06163e-05,702.244,7.10704e-05,3.69738e-05,437.358,0.195452,2508.2,-357622
7.92104e-05,110.54,1.06607e-05,701.008,7.06736e-05,3.67347e-05,436.221,0.195566,2514.04,-357296
7.97101e-05,110.67,1.07054e-05,699.767,7.02792e-05,3.64959e-05,435.083,0.195683,2519.95,-356968
8.02099e-05,110.8,1.07505e-05,698.522,6.9887e-05,3.62576e-05,433.946,0.195801,2525.92,-356640
8.07096e-05,110.93,1.07959e-05,697.272,6.9497e-05,3.60197e-05,432.81,0.195923,2531.95,-356312
8.12094e-05,111.06,1.08416e-05,696.017,6.91093e-05,3.57821e-05,431.673,0.196046,2538.05,-355982
8.17091e-05,111.19,1.08876e-05,694.757,6.87237e-05,3.55449e-05,430.537,0.196172,2544.21,-355652
8.22089e-05,111.32,1.09339e-05,693.492,6.83403e-05,3.53082e-05,429.401,0.196301,2550.45,-355321
8.27086e-05,111.45,1.09806e-05,692.223,6.7959e-05,3.50718e-05,428.265,0.196431,2556.75,-354989
8.32084e-05,111.58,1.10276e-05,690.949,6.75799e-05,3.48358e-05,427.13,0.196564,2563.12,-354656
8.37081e-05,111.71,1.1075e-05,689.669,6.72028e-05,3.46002e-05,425.994,0.1967,2569.56,-354322
8.42079e-05,111.84,1.11227e-05,688.385,6.68278e-05,3.4365e-05,424.859,0.196838,2576.07,-353988
8.47076e-05,111.97,1.11708e-05,687.095,6.64549e-05,3.41301e-05,423.724,0.196978,2582.65,-353652
8.52074e-05,112.1,1.12192e-05,685.801,6.6084e-05,3.38957e-05,422.589,0.197121,2589.31,-353316
8.57071e-05,112.23,1.1268e-05,684.501,6.57151e-05,3.36616e-05,421.455,0.197267,2596.04,-352979
8.62069e-05,112.36,1.13172e-05,683.196,6.53481e-05,3.3428e-05,420.32,0.197415,2602.86,-352641
8.67066e-05,112.49,1.13667e-05,681.885,6.49831e-05,3.31947e-05,419.185,0.197565,2609.75,-352302
8.72064e-05,112.62,1.14166e-05,680.57,6.46201e-05,3.29619e-05,418.051,0.197719,2616.71,-351963
8.77061e-05,112.75,1.14669e-05,679.249,6.4259e-05,3.27294e-05,416.916,0.197875,2623.76,-351622
8.82059e-05,112.88,1.15176e-05,677.922,6.38998e-05,3.24973e-05,415.782,0.198034,2630.9,-351281
8.87056e-05,113.01,1.15686e-05,676.59,6.35424e-05,3.22656e-05,414.647,0.198195,2638.11,-350938
8.92054e-05,113.14,1.16201e-05,675.252,6.31869e-05,3.20344e-05,413.513,0.19836,2645.42,-350595
8.97051e-05,113.27,1.16719e-05,673.909,6.28332e-05,3.18035e-05,412.378,0.198527,2652.81,-350250
9.02049e-05,113.4,1.17241e-05,672.56,6.24813e-05,3.1573e-05,411.244,0.198698,2660.28,-349905
9.07046e-05,113.53,1.17768e-05,671.206,6.21312e-05,3.13429e-05,410.109,0.198871,2667.85,-349559
9.12044e-05,113.66,1.18299e-05,669.846,6.17829e-05,3.11132e-05,408.974,0.199047,2675.51,-349211
9.17041e-05,113.79,1.18834e-05,668.48,6.14364e-05,3.08838e-05,407.839,0.199226,2683.27,-348863
9.22039e-05,113.92,1.19373e-05,667.108,6.10915e-05,3.06549e-05,406.704,0.199408,2691.12,-348514
9.27036e-05,114.05,1.19916e-05,665.73,6.07484e-05,3.04264e-05,405.569,0.199593,2699.07,-348163
9.32034e-05,114.18,1.20464e-05,664.346,6.04069e-05,3.01983e-05,404.434,0.199781,2707.11,-347812
9.37031e-05,114.31,1.21016e-05,662.955,6.00672e-05,2.99706e-05,403.298,0.199972,2715.26,-347459
9.42029e-05,114.44,1.21573e-05,661.559,5.9729e-05,2.97432e-05,402.162,0.200166,2723.51,-347106
9.47026e-05,114.57,1.22135e-05,660.156,5.93925e-05,2.95163e-05,401.026,0.200364,2731.87,-346751
9.52024e-05,114.7,1.22701e-05,658.748,5.90576e-05,2.92897e-05,399.89,0.200565,2740.33,-346396
9.57021e-05,114.83,1.23271e-05,657.333,5.87243e-05,2.90636e-05,398.753,0.200769,2748.9,-346039
9.62019e-05,114.96,1.23847e-05,655.911,5.83925e-05,2.88378e-05,397.616,0.200977,2757.59,-345681
9.67016e-05,115.09,1.24427e-05,654.483,5.80623e-05,2.86125e-05,396.479,0.201188,2766.39,-345322
9.72014e-05,115.22,1.25012e-05,653.049,5.77336e-05,2.83875e-05,395.341,0.201402,2775.3,-344962
9.77011e-05,115.35,1.25602e-05,651.607,5.74064e-05,2.8163e-05,394.203,0.20162,2784.33,-344600
9.82009e-05,115.48,1.26197e-05,650.159,5.70806e-05,2.79388e-05,393.065,0.201842,2793.48,-344238
9.87006e-05,115.61,1.26797e-05,648.704,5.67564e-05,2.7715e-05,391.926,0.202067,2802.76,-343874
9.92004e-05,115.74,1.27402e-05,647.243,5.64336e-05,2.74916e-05,390.786,0.202296,2812.16,-343509
9.97001e-05,115.87,1.28013e-05,645.774,5.61122e-05,2.72687e-05,389.646,0.202528,2821.69,-343143
0.0001002,116,1.28629e-05,644.298,5.57923e-05,2.70461e-05,388.506,0.202765,2831.35,-342775
0.0001007,116.13,1.2925e-05,642.815,5.54737e-05,2.68239e-05,387.365,0.203005,2841.15,-342407
0.000101199,116.26,1.29877e-05,641.325,5.51565e-05,2.66021e-05,386.223,0.203249,2851.08,-342037
0.000101699,116.39,1.30509e-05,639.828,5.48407e-05,2.63806e-05,385.081,0.203497,2861.15,-341665
0.000102199,116.52,1.31147e-05,638.323,5.45262e-05,2.61596e-05,383.938,0.203749,2871.37,-341293
0.000102699,116.65,1.31791e-05,636.811,5.4213e-05,2.5939e-05,382.795,0.204005,2881.73,-340919
0.000103198,116.78,1.32441e-05,635.291,5.39011e-05,2.57188e-05,381.651,0.204266,2892.24,-340544
0.000103698,116.91,1.33096e-05,633.764,5.35905e-05,2.54989e-05,380.506,0.20453,2902.91,-340167
0.000104198,117.04,1.33758e-05,632.229,5.32812e-05,2.52794e-05,379.36,0.204799,2913.73,-339789
0.000104698,117.17,1.34425e-05,630.686,5.29731e-05,2.50604e-05,378.214,0.205072,2924.7,-339409
0.000105197,117.3,1.35099e-05,629.134,5.26662e-05,2.48417e-05,377.067,0.20535,2935.85,-339028
0.000105697,117.43,1.35779e-05,627.575,5.23605e-05,2.46234e-05,375.919,0.205632,2947.15,-338646
0.000106197,117.56,1.36465e-05,626.008,5.20561e-05,2.44055e-05,374.77,0.205919,2958.63,-338262
0.000106697,117.69,1.37158e-05,624.432,5.17528e-05,2.4188e-05,373.62,0.206211,2970.29,-337877
0.000107196,117.82,1.37858e-05,622.849,5.14506e-05,2.39708e-05,372.469,0.206507,2982.13,-337490
0.000107696,117.95,1.38564e-05,621.256,5.11496e-05,2.37541e-05,371.317,0.206808,2994.14,-337101
0.000108196,118.08,1.39277e-05,619.655,5.08497e-05,2.35377e-05,370.164,0.207114,3006.35,-336711
0.000108696,118.21,1.39997e-05,618.045,5.05508e-05,2.33218e-05,369.01,0.207426,3018.75,-336320
0.000109195,118.34,1.40724e-05,616.426,5.02531e-05,2.31062e-05,367.855,0.207742,3031.34,-335927
0.000109695,118.47,1.41458e-05,614.799,4.99564e-05,2.2891e-05,366.699,0.208063,3044.14,-335532
0.000110195,118.6,1.42199e-05,613.162,4.96608e-05,2.26761e-05,365.542,0.20839,3057.14,-335135
0.000110695,118.73,1.42948e-05,611.516,4.93662e-05,2.24617e-05,364.384,0.208722,3070.36,-334737
0.000111194,118.86,1.43705e-05,609.86,4.90726e-05,2.22476e-05,363.224,0.20906,3083.79,-334337
0.000111694,118.99,1.44469e-05,608.195,4.878e-05,2.20339e-05,362.063,0.209403,3097.45,-333935
0.000112194,119.12,1.4524e-05,606.52,4.84884e-05,2.18206e-05,360.901,0.209752,3111.33,-333531
0.000112694,119.25,1.4602e-05,604.836,4.81977e-05,2.16077e-05,359.737,0.210107,3125.45,-333126
0.000113193,119.38,1.46808e-05,603.141,4.79079e-05,2.13951e-05,358.572,0.210468,3139.81,-332719
0.000113693,119.51,1.47604e-05,601.437,4.76191e-05,2.11829e-05,357.406,0.210835,3154.42,-332310
0.000114193,119.64,1.48408e-05,599.722,4.73312e-05,2.09711e-05,356.238,0.211208,3169.28,-331899
0.000114693,119.77,1.49221e-05,597.997,4.70441e-05,2.07596e-05,355.068,0.211588,3184.4,-331486
0.000115192,119.9,1.50042e-05,596.261,4.67579e-05,2.05486e-05,353.897,0.211973,3199.79,-331071
0.000115692,120.03,1.50872e-05,594.515,4.64726e-05,2.03379e-05,352.724,0.212366,3215.45,-330654
0.000116192,120.16,1.51712e-05,592.757,4.61881e-05,2.01275e-05,351.55,0.212765,3231.4,-330235
0.000116692,120.29,1.5256e-05,590.989,4.59044e-05,1.99175e-05,350.374,0.213171,3247.63,-329813
0.000117191,120.42,1.53418e-05,589.209,4.56215e-05,1.97079e-05,349.196,0.213584,3264.17,-329390
0.000117691,120.55,1.54285e-05,587.418,4.53393e-05,1.94987e-05,348.016,0.214005,3281.01,-328964
0.000118191,120.68,1.55162e-05,585.615,4.50579e-05,1.92898e-05,346.835,0.214432,3298.17,-328537
0.000118691,120.81,1.56049e-05,583.801,4.47772e-05,1.90813e-05,345.651,0.214867,3315.65,-328107
0.00011919,120.94,1.56946e-05,581.974,4.44973e-05,1.88732e-05,344.466,0.21531,3333.47,-327675
0.00011969,121.07,1.57854e-05,580.135,4.4218e-05,1.86654e-05,343.278,0.21576,3351.63,-327240
0.00012019,121.2,1.58771e-05,578.284,4.39395e-05,1.8458e-05,342.089,0.216219,3370.14,-326803
0.00012069,121.33,1.597e-05,576.42,4.36615e-05,1.82509e-05,340.897,0.216686,3389.02,-326364
0.000121189,121.46,1.60639e-05,574.544,4.33842e-05,1.80442e-05,339.704,0.217161,3408.28,-325922
0.000121689,121.59,1.61589e-05,572.654,4.31075e-05,1.78378e-05,338.507,0.217644,3427.93,-325478
