x,T,thermo:psi,rho,thermo:mu,thermo:alpha,thermo:as,thermo:Z,Cp,he
2.02399e-05,95.2,6.96445e-06,821.453,0.000140208,6.67291e-05,573.632,0.185171,2093.84,-392113
2.07396e-05,95.33,6.98771e-06,820.574,0.000139327,6.64528e-05,572.366,0.185116,2096.12,-391840
2.12394e-05,95.46,7.01108e-06,819.693,0.000138452,6.61767e-05,571.102,0.185063,2098.41,-391568
2.17391e-05,95.59,7.03457e-06,818.81,0.000137584,6.59008e-05,569.84,0.18501,2100.72,-391295
2.22389e-05,95.72,7.05817e-06,817.924,0.000136723,6.5625e-05,568.579,0.184959,2103.05,-391022
2.27386e-05,95.85,7.08189e-06,817.037,0.000135868,6.53496e-05,567.32,0.184909,2105.4,-390748
2.32384e-05,95.98,7.10572e-06,816.147,0.000135019,6.50743e-05,566.062,0.18486,2107.76,-390474
2.37381e-05,96.11,7.12966e-06,815.254,0.000134177,6.47992e-05,564.806,0.184812,2110.14,-390200
2.42379e-05,96.24,7.15373e-06,814.36,0.00013334,6.45243e-05,563.552,0.184765,2112.53,-389925
2.47376e-05,96.37,7.17791e-06,813.463,0.00013251,6.42497e-05,562.299,0.184719,2114.94,-389651
2.52374e-05,96.5,7.20221e-06,812.564,0.000131687,6.39752e-05,561.048,0.184675,2117.37,-389376
2.57371e-05,96.63,7.22663e-06,811.662,0.000130869,6.3701e-05,559.798,0.184631,2119.82,-389100
2.62369e-05,96.76,7.25117e-06,810.759,0.000130058,6.3427e-05,558.55,0.184588,2122.28,-388824
2.67366e-05,96.89,7.27583e-06,809.852,0.000129252,6.31532e-05,557.303,0.184547,2124.76,-388548
2.72364e-05,97.02,7.30062e-06,808.944,0.000128452,6.28797e-05,556.058,0.184507,2127.26,-388272
2.77361e-05,97.15,7.32553e-06,808.033,0.000127658,6.26063e-05,554.814,0.184467,2129.78,-387995
2.82359e-05,97.28,7.35056e-06,807.119,0.00012687,6.23332e-05,553.572,0.184429,2132.31,-387718
2.87356e-05,97.41,7.37572e-06,806.204,0.000126088,6.20604e-05,552.331,0.184392,2134.86,-387441
2.92354e-05,97.54,7.401e-06,805.286,0.000125312,6.17877e-05,551.092,0.184357,2137.43,-387163
2.97351e-05,97.67,7.42642e-06,804.365,0.000124541,6.15153e-05,549.854,0.184322,2140.02,-386885
3.02349e-05,97.8,7.45196e-06,803.443,0.000123776,6.12432e-05,548.618,0.184288,2142.63,-386607
3.07346e-05,97.93,7.47763e-06,802.517,0.000123017,6.09712e-05,547.383,0.184256,2145.26,-386328
3.12344e-05,98.06,7.50343e-06,801.589,0.000122263,6.06996e-05,546.15,0.184225,2147.91,-386049
3.17341e-05,98.19,7.52937e-06,800.659,0.000121515,6.04281e-05,544.918,0.184195,2150.58,-385770
3.22339e-05,98.32,7.55544e-06,799.726,0.000120773,6.01569e-05,543.688,0.184166,2153.27,-385490
3.27336e-05,98.45,7.58164e-06,798.791,0.000120036,5.9886e-05,542.459,0.184138,2155.98,-385210
3.32334e-05,98.58,7.60797e-06,797.853,0.000119304,5.96153e-05,541.231,0.184111,2158.7,-384929
3.37331e-05,98.71,7.63444e-06,796.912,0.000118577,5.93448e-05,540.005,0.184086,2161.45,-384649
3.42329e-05,98.84,7.66105e-06,795.97,0.000117856,5.90746e-05,538.78,0.184061,2164.22,-384367
3.47326e-05,98.97,7.6878e-06,795.024,0.00011714,5.88047e-05,537.556,0.184038,2167.01,-384086
3.52324e-05,99.1,7.71469e-06,794.076,0.000116429,5.8535e-05,536.334,0.184016,2169.82,-383804
3.57321e-05,99.23,7.74172e-06,793.126,0.000115724,5.82656e-05,535.113,0.183995,2172.65,-383522
3.62319e-05,99.36,7.76888e-06,792.172,0.000115023,5.79964e-05,533.893,0.183976,2175.51,-383239
3.67316e-05,99.49,7.7962e-06,791.217,0.000114328,5.77275e-05,532.675,0.183957,2178.38,-382956
3.72314e-05,99.62,7.82365e-06,790.258,0.000113638,5.74589e-05,531.458,0.18394,2181.28,-382673
3.77311e-05,99.75,7.85126e-06,789.297,0.000112953,5.71905e-05,530.242,0.183924,2184.19,-382389
3.82309e-05,99.88,7.879e-06,788.333,0.000112272,5.69224e-05,529.028,0.183909,2187.14,-382105
3.87306e-05,100.01,7.9069e-06,787.367,0.000111597,5.66546e-05,527.815,0.183896,2190.1,-381820
3.92304e-05,100.14,7.93494e-06,786.397,0.000110926,5.6387e-05,526.603,0.183883,2193.09,-381535
3.97301e-05,100.27,7.96314e-06,785.425,0.000110261,5.61198e-05,525.393,0.183872,2196.1,-381250
4.02299e-05,100.4,7.99149e-06,784.451,0.0001096,5.58528e-05,524.183,0.183862,2199.13,-380964
4.07296e-05,100.53,8.01999e-06,783.473,0.000108944,5.5586e-05,522.975,0.183853,2202.19,-380678
4.12294e-05,100.66,8.04864e-06,782.493,0.000108292,5.53196e-05,521.769,0.183846,2205.27,-380392
4.17291e-05,100.79,8.07745e-06,781.51,0.000107646,5.50534e-05,520.563,0.18384,2208.37,-380105
4.22289e-05,100.92,8.10642e-06,780.525,0.000107003,5.47876e-05,519.358,0.183835,2211.5,-379818
4.27286e-05,101.05,8.13554e-06,779.536,0.000106366,5.4522e-05,518.155,0.183831,2214.66,-379530
4.32284e-05,101.18,8.16483e-06,778.545,0.000105733,5.42566e-05,516.953,0.183829,2217.84,-379242
4.37281e-05,101.31,8.19427e-06,777.55,0.000105104,5.39916e-05,515.752,0.183828,2221.04,-378953
4.42279e-05,101.44,8.22388e-06,776.553,0.00010448,5.37269e-05,514.553,0.183828,2224.27,-378664
4.47276e-05,101.57,8.25365e-06,775.553,0.000103861,5.34624e-05,513.354,0.183829,2227.53,-378375
4.52274e-05,101.7,8.28359e-06,774.55,0.000103245,5.31983e-05,512.157,0.183832,2230.81,-378085
4.57271e-05,101.83,8.31369e-06,773.545,0.000102635,5.29344e-05,510.96,0.183836,2234.12,-377795
4.62269e-05,101.96,8.34397e-06,772.536,0.000102028,5.26709e-05,509.765,0.183841,2237.46,-377504
4.67266e-05,102.09,8.37441e-06,771.524,0.000101426,5.24076e-05,508.571,0.183848,2240.82,-377213
4.72264e-05,102.22,8.40502e-06,770.51,0.000100828,5.21447e-05,507.378,0.183856,2244.21,-376922
4.77261e-05,102.35,8.43581e-06,769.492,0.000100234,5.1882e-05,506.186,0.183865,2247.63,-376630
4.82259e-05,102.48,8.46677e-06,768.471,9.96442e-05,5.16197e-05,504.995,0.183876,2251.07,-376337
4.87256e-05,102.61,8.49791e-06,767.447,9.90585e-05,5.13576e-05,503.805,0.183888,2254.55,-376044
4.92254e-05,102.74,8.52922e-06,766.421,9.8477e-05,5.10959e-05,502.616,0.183901,2258.05,-375751
4.97251e-05,102.87,8.56071e-06,765.391,9.78995e-05,5.08345e-05,501.429,0.183916,2261.59,-375457
5.02249e-05,103,8.59239e-06,764.358,9.73261e-05,5.05734e-05,500.242,0.183932,2265.15,-375163
5.07246e-05,103.13,8.62424e-06,763.322,9.67566e-05,5.03126e-05,499.056,0.18395,2268.74,-374868
5.12244e-05,103.26,8.65629e-06,762.282,9.61911e-05,5.00521e-05,497.872,0.183969,2272.37,-374573
5.17241e-05,103.39,8.68851e-06,761.24,9.56294e-05,4.97919e-05,496.688,0.183989,2276.02,-374278
5.22239e-05,103.52,8.72093e-06,760.195,9.50717e-05,4.9532e-05,495.505,0.184011,2279.7,-373981
5.27236e-05,103.65,8.75354e-06,759.146,9.45177e-05,4.92725e-05,494.323,0.184034,2283.42,-373685
5.32234e-05,103.78,8.78633e-06,758.094,9.39676e-05,4.90132e-05,493.143,0.184058,2287.17,-373388
5.37231e-05,103.91,8.81932e-06,757.039,9.34212e-05,4.87543e-05,491.963,0.184084,2290.95,-373090
5.42229e-05,104.04,8.85251e-06,755.98,9.28786e-05,4.84957e-05,490.784,0.184111,2294.76,-372792
5.47226e-05,104.17,8.88589e-06,754.918,9.23397e-05,4.82375e-05,489.606,0.18414,2298.6,-372494
5.52224e-05,104.3,8.91947e-06,753.853,9.18044e-05,4.79796e-05,488.428,0.184171,2302.48,-372195
5.57221e-05,104.43,8.95325e-06,752.785,9.12727e-05,4.7722e-05,487.252,0.184203,2306.39,-371895
5.62219e-05,104.56,8.98723e-06,751.713,9.07447e-05,4.74647e-05,486.077,0.184236,2310.34,-371595
5.67216e-05,104.69,9.02142e-06,750.638,9.02202e-05,4.72077e-05,484.902,0.184271,2314.32,-371294
5.72214e-05,104.82,9.05581e-06,749.559,8.96992e-05,4.69511e-05,483.729,0.184307,2318.34,-370993
5.77211e-05,104.95,9.09041e-06,748.477,8.91817e-05,4.66948e-05,482.556,0.184345,2322.39,-370691
5.82209e-05,105.08,9.12523e-06,747.391,8.86676e-05,4.64388e-05,481.384,0.184384,2326.48,-370389
5.87206e-05,105.21,9.16025e-06,746.302,8.8157e-05,4.61832e-05,480.213,0.184425,2330.61,-370087
5.92204e-05,105.34,9.19549e-06,745.21,8.76498e-05,4.59279e-05,479.042,0.184467,2334.77,-369783
5.97201e-05,105.47,9.23095e-06,744.114,8.71459e-05,4.5673e-05,477.873,0.184511,2338.97,-369480
6.02199e-05,105.6,9.26663e-06,743.014,8.66454e-05,4.54184e-05,476.704,0.184557,2343.21,-369175
6.07196e-05,105.73,9.30253e-06,741.911,8.61482e-05,4.51641e-05,475.536,0.184604,2347.48,-368870
6.12194e-05,105.86,9.33865e-06,740.804,8.56543e-05,4.49102e-05,474.369,0.184653,2351.8,-368565
6.17191e-05,105.99,9.375e-06,739.694,8.51635e-05,4.46566e-05,473.202,0.184703,2356.16,-368259
6.22189e-05,106.12,9.41158e-06,738.58,8.4676e-05,4.44033e-05,472.036,0.184755,2360.55,-367952
6.27186e-05,106.25,9.44838e-06,737.462,8.41917e-05,4.41504e-05,470.871,0.184809,2364.99,-367645
6.32184e-05,106.38,9.48542e-06,736.341,8.37105e-05,4.38979e-05,469.707,0.184864,2369.47,-367337
6.37181e-05,106.51,9.5227e-06,735.216,8.32324e-05,4.36457e-05,468.543,0.184921,2373.99,-367029
6.42179e-05,106.64,9.56021e-06,734.087,8.27574e-05,4.33938e-05,467.38,0.18498,2378.55,-366720
6.47176e-05,106.77,9.59796e-06,732.954,8.22854e-05,4.31423e-05,466.217,0.18504,2383.15,-366411
6.52174e-05,106.9,9.63596e-06,731.817,8.18165e-05,4.28911e-05,465.056,0.185102,2387.8,-366101
6.57171e-05,107.03,9.6742e-06,730.676,8.13506e-05,4.26403e-05,463.894,0.185166,2392.5,-365790
6.62169e-05,107.16,9.71269e-06,729.532,8.08876e-05,4.23898e-05,462.734,0.185231,2397.24,-365478
6.67166e-05,107.29,9.75143e-06,728.384,8.04276e-05,4.21397e-05,461.574,0.185299,2402.02,-365167
6.72164e-05,107.42,9.79042e-06,727.231,7.99705e-05,4.189e-05,460.415,0.185368,2406.85,-364854
6.77161e-05,107.55,9.82967e-06,726.075,7.95162e-05,4.16406e-05,459.256,0.185439,2411.73,-364541
6.82159e-05,107.68,9.86917e-06,724.915,7.90648e-05,4.13915e-05,458.098,0.185511,2416.66,-364227
6.87156e-05,107.81,9.90894e-06,723.75,7.86162e-05,4.11428e-05,456.94,0.185586,2421.63,-363912
6.92154e-05,107.94,9.94898e-06,722.582,7.81704e-05,4.08945e-05,455.783,0.185662,2426.65,-363597
6.97151e-05,108.07,9.98928e-06,721.409,7.77274e-05,4.06465e-05,454.626,0.18574,2431.73,-363281
7.02149e-05,108.2,1.00299e-05,720.232,7.72871e-05,4.03989e-05,453.47,0.18582,2436.85,-362965
7.07146e-05,108.33,1.00707e-05,719.051,7.68496e-05,4.01517e-05,452.315,0.185902,2442.03,-362648
7.12144e-05,108.46,1.01118e-05,717.866,7.64147e-05,3.99048e-05,451.159,0.185985,2447.26,-362330
7.17141e-05,108.59,1.01532e-05,716.677,7.59824e-05,3.96582e-05,450.005,0.186071,2452.54,-362012
7.22139e-05,108.72,1.01949e-05,715.483,7.55528e-05,3.94121e-05,448.85,0.186159,2457.87,-361692
7.27136e-05,108.85,1.02368e-05,714.285,7.51258e-05,3.91663e-05,447.697,0.186248,2463.26,-361373
7.32134e-05,108.98,1.02791e-05,713.082,7.47013e-05,3.89208e-05,446.543,0.18634,2468.71,-361052
7.37131e-05,109.11,1.03216e-05,711.875,7.42794e-05,3.86757e-05,445.39,0.186433,2474.21,-360731
7.42129e-05,109.24,1.03645e-05,710.664,7.386e-05,3.8431e-05,444.237,0.186529,2479.77,-360409
7.47126e-05,109.37,1.04076e-05,709.448,7.34432e-05,3.81867e-05,443.085,0.186626,2485.39,-360086
7.52124e-05,109.5,1.04511e-05,708.228,7.30288e-05,3.79427e-05,441.933,0.186726,2491.06,-359763
7.57121e-05,109.63,1.04948e-05,707.003,7.26168e-05,3.76991e-05,440.781,0.186828,2496.8,-359438
7.62119e-05,109.76,1.05389e-05,705.774,7.22072e-05,3.74559e-05,439.63,0.186931,2502.6,-359113
7.67116e-05,109.89,1.05833e-05,704.539,7.18001e-05,3.7213e-05,438.479,0.187037,2508.46,-358788
7.72114e-05,110.02,1.0628e-05,703.301,7.13953e-05,3.69705e-05,437.328,0.187145,2514.38,-358461
7.77111e-05,110.15,1.0673e-05,702.057,7.09928e-05,3.67284e-05,436.178,0.187256,2520.37,-358134
7.82109e-05,110.28,1.07183e-05,700.809,7.05927e-05,3.64866e-05,435.027,0.187368,2526.42,-357806
7.87106e-05,110.41,1.0764e-05,699.555,7.01948e-05,3.62452e-05,433.877,0.187483,2532.54,-357477
7.92104e-05,110.54,1.081e-05,698.297,6.97992e-05,3.60042e-05,432.728,0.1876,2538.72,-357147
7.97101e-05,110.67,1.08563e-05,697.034,6.94059e-05,3.57636e-05,431.578,0.187719,2544.98,-356817
8.02099e-05,110.8,1.0903e-05,695.766,6.90147e-05,3.55233e-05,430.428,0.187841,2551.3,-356486
8.07096e-05,110.93,1.095e-05,694.493,6.86258e-05,3.52834e-05,429.279,0.187964,2557.7,-356154
8.12094e-05,111.06,1.09974e-05,693.215,6.8239e-05,3.50439e-05,428.13,0.18809,2564.17,-355821
8.17091e-05,111.19,1.10451e-05,691.932,6.78544e-05,3.48047e-05,426.981,0.188219,2570.71,-355487
8.22089e-05,111.32,1.10932e-05,690.644,6.7472e-05,3.45659e-05,425.832,0.188349,2577.33,-355152
8.27086e-05,111.45,1.11416e-05,689.351,6.70916e-05,3.43275e-05,424.683,0.188483,2584.02,-354817
8.32084e-05,111.58,1.11904e-05,688.052,6.67133e-05,3.40895e-05,423.534,0.188618,2590.79,-354480
8.37081e-05,111.71,1.12396e-05,686.748,6.6337e-05,3.38518e-05,422.385,0.188757,2597.63,-354143
8.42079e-05,111.84,1.12891e-05,685.439,6.59628e-05,3.36145e-05,421.236,0.188897,2604.56,-353805
8.47076e-05,111.97,1.1339e-05,684.124,6.55905e-05,3.33776e-05,420.087,0.189041,2611.57,-353466
8.52074e-05,112.1,1.13894e-05,682.804,6.52203e-05,3.31411e-05,418.938,0.189187,2618.66,-353126
8.57071e-05,112.23,1.14401e-05,681.478,6.4852e-05,3.2905e-05,417.789,0.189335,2625.84,-352785
8.62069e-05,112.36,1.14912e-05,680.147,6.44856e-05,3.26692e-05,416.64,0.189487,2633.11,-352443
8.67066e-05,112.49,1.15427e-05,678.81,6.41212e-05,3.24338e-05,415.491,0.18964,2640.46,-352101
8.72064e-05,112.62,1.15946e-05,677.467,6.37587e-05,3.21987e-05,414.342,0.189797,2647.9,-351757
8.77061e-05,112.75,1.16469e-05,676.119,6.3398e-05,3.19641e-05,413.193,0.189956,2655.43,-351412
8.82059e-05,112.88,1.16997e-05,674.765,6.30392e-05,3.17298e-05,412.043,0.190118,2663.06,-351066
8.87056e-05,113.01,1.17528e-05,673.405,6.26822e-05,3.14959e-05,410.894,0.190283,2670.78,-350720
8.92054e-05,113.14,1.18064e-05,672.039,6.2327e-05,3.12624e-05,409.744,0.190451,2678.6,-350372
8.97051e-05,113.27,1.18604e-05,670.666,6.19736e-05,3.10292e-05,408.594,0.190621,2686.51,-350023
9.02049e-05,113.4,1.19149e-05,669.288,6.1622e-05,3.07964e-05,407.443,0.190795,2694.53,-349674
9.07046e-05,113.53,1.19698e-05,667.904,6.12721e-05,3.0564e-05,406.293,0.190971,2702.64,-349323
9.12044e-05,113.66,1.20252e-05,666.513,6.09239e-05,3.0332e-05,405.142,0.191151,2710.87,-348971
9.17041e-05,113.79,1.2081e-05,665.117,6.05774e-05,3.01004e-05,403.991,0.191333,2719.2,-348618
9.22039e-05,113.92,1.21373e-05,663.714,6.02326e-05,2.98691e-05,402.839,0.191519,2727.63,-348264
9.27036e-05,114.05,1.21941e-05,662.304,5.98895e-05,2.96382e-05,401.687,0.191708,2736.18,-347909
9.32034e-05,114.18,1.22513e-05,660.888,5.9548e-05,2.94076e-05,400.535,0.1919,2744.84,-347552
9.37031e-05,114.31,1.2309e-05,659.466,5.92081e-05,2.91775e-05,399.382,0.192095,2753.62,-347195
9.42029e-05,114.44,1.23673e-05,658.037,5.88698e-05,2.89477e-05,398.229,0.192294,2762.51,-346837
9.47026e-05,114.57,1.2426e-05,656.601,5.85331e-05,2.87182e-05,397.075,0.192496,2771.53,-346477
9.52024e-05,114.7,1.24852e-05,655.159,5.81979e-05,2.84892e-05,395.921,0.192701,2780.66,-346116
9.57021e-05,114.83,1.25449e-05,653.709,5.78643e-05,2.82605e-05,394.766,0.192909,2789.93,-345754
9.62019e-05,114.96,1.26052e-05,652.253,5.75322e-05,2.80322e-05,393.611,0.193121,2799.32,-345391
9.67016e-05,115.09,1.2666e-05,650.789,5.72015e-05,2.78043e-05,392.455,0.193337,2808.84,-345026
9.72014e-05,115.22,1.27273e-05,649.318,5.68724e-05,2.75767e-05,391.298,0.193556,2818.49,-344660
9.77011e-05,115.35,1.27892e-05,647.84,5.65446e-05,2.73495e-05,390.141,0.193779,2828.28,-344293
9.82009e-05,115.48,1.28517e-05,646.355,5.62184e-05,2.71227e-05,388.983,0.194006,2838.22,-343925
9.87006e-05,115.61,1.29147e-05,644.863,5.58935e-05,2.68962e-05,387.825,0.194236,2848.29,-343555
9.92004e-05,115.74,1.29783e-05,643.363,5.557e-05,2.66701e-05,386.666,0.19447,2858.51,-343184
9.97001e-05,115.87,1.30424e-05,641.856,5.52479e-05,2.64444e-05,385.505,0.194708,2868.88,-342812
0.0001002,116,1.31072e-05,640.34,5.49272e-05,2.6219e-05,384.345,0.19495,2879.4,-342438
0.0001007,116.13,1.31725e-05,638.817,5.46078e-05,2.5994e-05,383.183,0.195196,2890.08,-342063
0.000101199,116.26,1.32385e-05,637.287,5.42897e-05,2.57693e-05,382.02,0.195446,2900.92,-341687
0.000101699,116.39,1.3305e-05,635.748,5.39729e-05,2.5545e-05,380.857,0.195701,2911.92,-341309
0.000102199,116.52,1.33722e-05,634.201,5.36574e-05,2.53211e-05,379.692,0.195959,2923.09,-340930
0.000102699,116.65,1.34401e-05,632.646,5.33431e-05,2.50975e-05,378.527,0.196222,2934.43,-340549
0.000103198,116.78,1.35086e-05,631.082,5.30301e-05,2.48743e-05,377.361,0.196489,2945.95,-340167
0.000103698,116.91,1.35777e-05,629.511,5.27183e-05,2.46514e-05,376.193,0.196761,2957.64,-339783
0.000104198,117.04,1.36476e-05,627.93,5.24077e-05,2.44289e-05,375.024,0.197037,2969.52,-339398
0.000104698,117.17,1.37181e-05,626.341,5.20982e-05,2.42067e-05,373.855,0.197317,2981.59,-339011
0.000105197,117.3,1.37893e-05,624.744,5.17899e-05,2.39849e-05,372.684,0.197603,2993.85,-338623
0.000105697,117.43,1.38612e-05,623.137,5.14828e-05,2.37635e-05,371.512,0.197893,3006.31,-338233
0.000106197,117.56,1.39338e-05,621.521,5.11767e-05,2.35424e-05,370.339,0.198188,3018.98,-337841
0.000106697,117.69,1.40072e-05,619.896,5.08718e-05,2.33216e-05,369.164,0.198488,3031.85,-337448
0.000107196,117.82,1.40813e-05,618.262,5.05679e-05,2.31012e-05,367.988,0.198793,3044.93,-337053
0.000107696,117.95,1.41561e-05,616.619,5.02652e-05,2.28811e-05,366.811,0.199103,3058.24,-336656
0.000108196,118.08,1.42318e-05,614.966,4.99634e-05,2.26614e-05,365.632,0.199418,3071.77,-336258
0.000108696,118.21,1.43082e-05,613.303,4.96627e-05,2.2442e-05,364.452,0.199739,3085.53,-335858
0.000109195,118.34,1.43854e-05,611.63,4.93629e-05,2.22229e-05,363.27,0.200065,3099.53,-335456
0.000109695,118.47,1.44634e-05,609.947,4.90642e-05,2.20042e-05,362.087,0.200397,3113.77,-335052
0.000110195,118.6,1.45423e-05,608.254,4.87664e-05,2.17858e-05,360.902,0.200735,3128.26,-334646
0.000110695,118.73,1.4622e-05,606.551,4.84696e-05,2.15677e-05,359.715,0.201078,3143.02,-334238
0.000111194,118.86,1.47025e-05,604.837,4.81737e-05,2.135e-05,358.527,0.201427,3158.03,-333828
0.000111694,118.99,1.47839e-05,603.113,4.78787e-05,2.11326e-05,357.337,0.201783,3173.32,-333417
0.000112194,119.12,1.48663e-05,601.377,4.75846e-05,2.09155e-05,356.145,0.202144,3188.88,-333003
0.000112694,119.25,1.49495e-05,599.631,4.72913e-05,2.06988e-05,354.951,0.202512,3204.74,-332588
0.000113193,119.38,1.50336e-05,597.874,4.69989e-05,2.04824e-05,353.756,0.202886,3220.89,-332170
0.000113693,119.51,1.51187e-05,596.105,4.67073e-05,2.02663e-05,352.558,0.203266,3237.34,-331750
0.000114193,119.64,1.52048e-05,594.325,4.64165e-05,2.00505e-05,351.359,0.203654,3254.11,-331329
0.000114693,119.77,1.52919e-05,592.533,4.61265e-05,1.9835e-05,350.157,0.204048,3271.2,-330904
0.000115192,119.9,1.538e-05,590.729,4.58373e-05,1.96198e-05,348.953,0.20445,3288.63,-330478
0.000115692,120.03,1.5469e-05,588.912,4.55488e-05,1.94049e-05,347.747,0.204858,3306.4,-330049
0.000116192,120.16,1.55592e-05,587.084,4.5261e-05,1.91903e-05,346.538,0.205274,3324.52,-329618
0.000116692,120.29,1.56504e-05,585.243,4.49739e-05,1.89761e-05,345.328,0.205697,3343,-329185
0.000117191,120.42,1.57427e-05,583.389,4.46875e-05,1.87621e-05,344.115,0.206128,3361.86,-328749
0.000117691,120.55,1.58361e-05,581.521,4.44017e-05,1.85484e-05,342.899,0.206567,3381.11,-328310
0.000118191,120.68,1.59306e-05,579.641,4.41166e-05,1.83351e-05,341.681,0.207014,3400.76,-327870
0.000118691,120.81,1.60263e-05,577.747,4.38321e-05,1.8122e-05,340.46,0.207469,3420.82,-327426
0.00011919,120.94,1.61231e-05,575.839,4.35482e-05,1.79092e-05,339.237,0.207933,3441.31,-326980
0.00011969,121.07,1.62212e-05,573.917,4.32649e-05,1.76967e-05,338.01,0.208405,3462.24,-326532
0.00012019,121.2,1.63205e-05,571.98,4.29821e-05,1.74845e-05,336.781,0.208886,3483.63,-326080
0.00012069,121.33,1.64211e-05,570.029,4.26998e-05,1.72725e-05,335.549,0.209377,3505.49,-325626
0.000121189,121.46,1.6523e-05,568.063,4.2418e-05,1.70609e-05,334.314,0.209877,3527.84,-325169
0.000121689,121.59,1.66262e-05,566.082,4.21368e-05,1.68495e-05,333.076,0.210386,3550.69,-324708
